fuel_liters,ice_kg,water_liters,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr
43.74,18.52,9.52,8004.42,222.24,47.6
5584.93,1969.06,2678.58,1580535.19,23628.72,0.0
54.01,19.51,10.84,10910.02,234.12,54.2
50.62,20.53,10.47,10883.3,246.36,52.35
81.05,30.23,20.32,29664.3,362.76,101.6
30.77,18.42,10.39,6615.55,221.04,51.95
8829.98,4472.84,5515.22,3205282.74,53674.08,0.0
109.91,30.85,19.42,34182.01,370.2,97.1
38.63,21.61,12.17,7803.26,259.32,60.85
117.41,66.01,169.5,33227.03,792.12,847.5
386.58,160.2,318.24,140328.54,1922.4,0.0
157.46,63.37,31.58,57945.28,760.44,157.9
163.22,19.04,8.6,60554.62,228.48,43.0
154.17,56.82,29.65,57197.07,681.84,148.25
56.62,21.99,9.74,11437.24,263.88,48.7
83.3,21.39,10.4,15243.9,256.68,52.0
70.36,18.14,11.65,18434.32,217.68,58.25
222.62,50.92,28.77,81924.16,611.04,143.85
430.29,192.26,380.47,121772.07,2307.12,0.0
895.13,269.81,511.65,298078.29,3237.72,0.0
198.72,117.68,225.1,56237.76,1412.16,0.0
563.93,347.61,638.81,204706.59,4171.32,0.0
165.9,30.04,16.17,51263.1,360.48,80.85
87.74,46.73,31.08,30182.56,560.76,155.4
6802.98,3446.78,5224.99,2469481.74,41361.36,0.0
177.75,39.71,26.08,65056.5,476.52,130.4
4258.12,2398.48,2393.32,1545697.56,28781.76,0.0
496.23,116.46,223.99,152342.61,1397.52,0.0
0.0,19.85,9.19,0.0,238.2,45.95
158.63,33.96,16.88,58851.73,407.52,84.4
45.55,19.82,8.53,9201.1,237.84,42.65
52.15,28.67,13.92,19347.65,344.04,69.6
11410.03,6305.06,6986.38,3616979.51,75660.72,0.0
114.64,65.78,38.3,40697.2,789.36,191.5
9308.23,6894.9,6683.39,3099640.59,82738.8,0.0
392.91,157.38,274.1,130839.03,1888.56,0.0
63.26,19.73,8.55,11576.58,236.76,42.75
155.06,20.89,10.76,57527.26,250.68,53.8
51.34,32.08,16.08,15966.74,384.96,80.4
0.0,19.57,11.17,0.0,234.84,55.85
9778.77,3519.57,4040.29,2767391.91,42234.84,0.0
121.71,45.65,85.58,34809.06,547.8,427.9
0.0,19.34,10.18,0.0,232.08,50.9
96.28,21.94,13.04,29943.08,263.28,65.2
291.03,134.08,278.02,105643.89,1608.96,0.0
342.22,50.95,33.77,125252.52,611.4,168.85
0.0,21.95,11.47,0.0,263.4,57.35
42.44,19.92,11.96,7978.72,239.04,59.8
59.24,19.71,12.43,20378.56,236.52,62.15
177.82,65.29,38.02,61170.08,783.48,190.1
102.43,43.15,20.62,38001.53,517.8,103.1
44.83,21.63,11.26,11745.46,259.56,56.3
338.38,235.36,532.78,122831.94,2824.32,0.0
353.27,294.14,640.27,128237.01,3529.68,0.0
227.97,38.63,23.45,70898.67,463.56,117.25
167.45,54.07,101.76,47388.35,648.84,508.8
262.6,91.73,197.49,94010.8,1100.76,0.0
29.27,20.87,11.4,7171.15,250.44,57.0
103.37,33.71,17.0,32148.07,404.52,85.0
60.82,19.53,9.61,18915.02,234.36,48.05
203.89,41.32,24.62,63409.79,495.84,123.1
225.26,48.07,30.62,79967.3,576.84,153.1
690.01,165.8,395.85,218733.17,1989.6,0.0
442.14,136.39,236.12,160496.82,1636.68,0.0
58.52,29.13,19.18,20130.88,349.56,95.9
381.86,240.88,571.99,121049.62,2890.56,0.0
317.98,96.32,227.79,115426.74,1155.84,0.0
79.53,20.99,11.32,16065.06,251.88,56.6
113.81,20.4,13.79,41882.08,244.8,68.95
108.23,74.58,163.53,34308.91,894.96,817.65
375.91,137.53,286.88,119163.47,1650.36,0.0
33.36,18.64,8.86,6271.68,223.68,44.3
175.81,87.0,187.75,58544.73,1044.0,0.0
8205.3,8486.3,10479.61,2519027.1,101835.6,0.0
40.22,20.65,11.39,10537.64,247.8,56.95
544.04,267.22,499.84,197486.52,3206.64,0.0
154.86,21.73,10.92,47851.74,260.76,54.6
202.83,64.0,40.17,63080.13,768.0,200.85
10769.75,7891.55,9821.97,3909419.25,94698.6,0.0
559.13,319.63,533.63,186190.29,3835.56,0.0
770.22,221.22,415.39,279589.86,2654.64,0.0
148.34,28.13,20.36,46133.74,337.56,101.8
214.96,39.46,23.58,66422.64,473.52,117.9
73.67,32.34,18.13,26152.85,388.08,90.65
318.26,47.73,28.5,112982.3,572.76,142.5
109.03,62.99,31.95,37506.32,755.88,159.75
29.76,19.8,11.81,6011.52,237.6,59.05
45.21,21.05,11.48,11618.97,252.6,57.4
0.0,18.01,11.2,0.0,216.12,56.0
229.0,28.18,16.14,84959.0,338.16,80.7
152.32,20.28,11.79,47371.52,243.36,58.95
195.92,19.18,9.9,71706.72,230.16,49.5
54.97,19.28,10.83,10334.36,231.36,54.15
10270.0,5754.37,9358.97,2906410.0,69052.44,0.0
81.47,49.77,29.44,28921.85,597.24,147.2
118.01,32.31,19.22,43781.71,387.72,96.1
215.34,32.54,19.19,78814.44,390.48,95.95
288.09,231.94,485.49,91324.53,2783.28,0.0
284.54,234.39,504.75,103288.02,2812.68,0.0
40.47,21.05,12.1,7608.36,252.6,60.5
54.39,20.65,11.4,10986.78,247.8,57.0
62.12,28.52,13.21,19319.32,342.24,66.05
146.9,55.99,33.12,53765.4,671.88,165.6
103.18,68.43,136.42,32708.06,821.16,682.1
58.15,31.16,16.11,20643.25,373.92,80.55
71.77,64.49,36.95,23827.64,773.88,184.75
80.0,40.39,27.31,28400.0,484.68,136.55
146.95,65.41,144.55,52608.1,784.92,722.75
163.21,45.69,92.31,46188.43,548.28,461.55
274.1,141.64,300.66,98127.8,1699.68,0.0
62.06,18.74,9.38,16259.72,224.88,46.9
141.01,63.66,32.54,43572.09,763.92,162.7
135.22,92.29,200.82,49084.86,1107.48,0.0
103.36,31.2,15.37,31938.24,374.4,76.85
104.8,19.32,8.95,22532.0,231.84,44.75
66.68,19.36,10.39,17470.16,232.32,51.95
111.86,19.34,8.79,41164.48,232.08,43.95
59.26,18.88,9.06,11140.88,226.56,45.3
8232.46,2667.47,4318.74,2609689.82,32009.64,0.0
135.74,29.55,18.46,48187.7,354.6,92.3
93.01,21.69,13.54,17020.83,260.28,67.7
158.08,28.27,18.5,56118.4,339.24,92.5
97.34,18.1,10.75,19662.68,217.2,53.75
144.0,28.93,16.68,52704.0,347.16,83.4
179.1,30.87,19.7,61610.4,370.44,98.5
108.54,28.02,13.23,40268.34,336.24,66.15
157.85,54.85,118.76,57299.55,658.2,593.8
59.33,20.86,9.62,12755.95,250.32,48.1
75.07,21.98,8.76,23346.77,263.76,43.8
16415.13,8526.59,11553.52,5203596.21,102319.08,0.0
6772.82,6014.77,5600.03,2458533.66,72177.24,0.0
31.26,18.36,10.91,5720.58,220.32,54.55
87.5,20.81,8.98,20650.0,249.72,44.9
177.31,32.31,16.26,64895.46,387.72,81.3
67.95,49.15,27.76,23374.8,589.8,138.8
70.4,19.61,10.54,16614.4,235.32,52.7
56.01,19.86,13.64,20499.66,238.32,68.2
159.73,21.71,9.14,58780.64,260.52,45.7
175.36,46.88,33.71,54536.96,562.56,168.55
336.51,37.97,26.89,104654.61,455.64,134.45
559.62,175.45,394.97,160051.32,2105.4,0.0
103.35,33.08,19.56,32141.85,396.96,97.8
82.49,20.95,12.25,27386.68,251.4,61.25
133.51,28.94,15.51,48864.66,347.28,77.55
88.14,30.26,20.0,30320.16,363.12,100.0
201.63,32.08,18.71,74804.73,384.96,93.55
283.1,40.93,22.43,88044.1,491.16,112.15
231.49,61.32,123.72,82873.42,735.84,618.6
141.36,55.05,31.89,50182.8,660.6,159.45
0.0,19.86,9.16,0.0,238.32,45.8
207.54,54.74,114.32,69110.82,656.88,571.6
179.26,206.0,383.65,64175.08,2472.0,0.0
43.64,18.48,8.91,10691.8,221.76,44.55
66.47,20.96,9.7,15686.92,251.52,48.5
366.34,42.36,20.83,135912.14,508.32,104.15
317.34,149.03,232.14,115194.42,1788.36,0.0
48.76,18.02,8.96,11946.2,216.24,44.8
443.1,125.03,221.69,140462.7,1500.36,0.0
377.23,219.05,506.12,107887.78,2628.6,0.0
130.02,19.47,10.41,44726.88,233.64,52.05
62.62,24.63,14.92,23232.02,295.56,74.6
108.31,21.63,12.33,33684.41,259.56,61.65
5805.62,3186.71,3393.0,1840381.54,38240.52,0.0
59.22,20.12,9.48,11962.44,241.44,47.4
283.33,153.36,356.09,89815.61,1840.32,0.0
94.29,24.73,14.05,29324.19,296.76,70.25
121.98,58.17,116.76,34886.28,698.04,583.8
103.12,50.83,26.77,32070.32,609.96,133.85
46.36,18.37,10.68,12146.32,220.44,53.4
38.97,19.31,11.18,7871.94,231.72,55.9
49.34,20.76,12.88,9029.22,249.12,64.4
488.56,279.71,528.61,154873.52,3356.52,0.0
131.49,210.97,415.13,47730.87,2531.64,0.0
0.0,19.99,8.65,0.0,239.88,43.25
81.19,23.74,17.15,25250.09,284.88,85.75
371.97,113.28,201.83,135025.11,1359.36,0.0
308.7,32.29,17.69,109588.5,387.48,88.45
554.44,269.49,522.4,156906.52,3233.88,0.0
252.2,101.51,186.67,91548.6,1218.12,0.0
101.55,27.61,13.0,37675.05,331.32,65.0
177.44,31.77,17.83,55183.84,381.24,89.15
159.13,31.39,19.6,58559.84,376.68,98.0
217.51,138.66,289.98,72430.83,1663.92,0.0
43.88,19.39,13.22,10750.6,232.68,66.1
126.62,25.73,13.77,46976.02,308.76,68.85
98.61,21.95,8.55,18538.68,263.4,42.75
92.66,18.6,8.63,28631.94,223.2,43.15
43.72,21.07,9.74,8219.36,252.84,48.7
129.81,21.38,8.71,47510.46,256.56,43.55
184.84,39.92,23.36,67651.44,479.04,116.8
96.72,18.73,13.21,19537.44,224.76,66.05
65.37,18.94,10.81,12289.56,227.28,54.05
89.43,21.47,9.4,33178.53,257.64,47.0
93.3,20.75,11.06,17073.9,249.0,55.3
205.22,40.48,24.5,63412.98,485.76,122.5
25.35,21.77,8.9,4639.05,261.24,44.5
5673.69,2567.0,2477.37,1798559.73,30804.0,0.0
145.7,30.94,18.08,48372.4,371.28,90.4
36.72,21.3,12.43,6719.76,255.6,62.15
51.51,18.9,11.22,13495.62,226.8,56.1
6106.23,2868.23,2934.53,2216561.49,34418.76,0.0
5300.0,5739.41,6441.04,1923900.0,68872.92,0.0
4783.07,3618.47,3766.51,1712339.06,43421.64,0.0
106.28,53.6,94.59,33690.76,643.2,472.95
11215.68,7533.81,12270.59,4071291.84,90405.72,0.0
86.32,18.58,8.55,18558.8,222.96,42.75
83.32,21.3,8.66,30911.72,255.6,43.3
13415.24,9750.91,10956.29,4252631.08,117010.92,0.0
10065.66,7438.89,8883.52,3190814.22,89266.68,0.0
59.43,21.38,12.71,18482.73,256.56,63.55
5902.73,3889.65,4818.23,1871165.41,46675.8,0.0
172.34,57.72,33.42,53597.74,692.64,167.1
281.59,144.03,305.02,102217.17,1728.36,0.0
177.76,97.38,241.05,50306.08,1168.56,0.0
51.41,19.24,11.86,18816.06,230.88,59.3
328.02,46.34,20.93,121695.42,556.08,104.65
51.03,20.92,12.8,12043.08,251.04,64.0
6926.74,7105.66,7857.5,2479772.92,85267.92,0.0
322.63,187.81,363.21,115501.54,2253.72,0.0
0.0,21.0,9.26,0.0,252.0,46.3
325.03,193.02,441.69,117985.89,2316.24,0.0
58.32,23.74,14.76,20703.6,284.88,73.8
6619.17,6590.1,8421.23,2402758.71,79081.2,0.0
143.44,52.87,33.41,50921.2,634.44,167.05
346.67,136.09,294.25,115441.11,1633.08,0.0
211.72,32.98,20.29,77912.96,395.76,101.45
2847.42,1570.34,1942.77,814362.12,18844.08,0.0
94.28,74.39,144.79,29886.76,892.68,723.95
70.25,18.46,10.05,13207.0,221.52,50.25
34.67,20.32,10.48,7003.34,243.84,52.4
225.92,44.69,86.74,80879.36,536.28,433.7
369.21,96.23,240.53,134023.23,1154.76,0.0
106.58,137.09,306.0,32720.06,1645.08,0.0
82.25,32.8,15.93,30514.75,393.6,79.65
160.32,121.22,231.95,58196.16,1454.64,0.0
0.0,21.1,10.22,0.0,253.2,51.1
147.91,83.37,188.09,46887.47,1000.44,0.0
10755.38,5505.52,9792.59,3409455.46,66066.24,0.0
146.81,56.3,38.8,50502.64,675.6,194.0
509.38,185.32,314.24,144154.54,2223.84,0.0
80.23,19.97,9.15,26636.36,239.64,45.75
62.24,21.84,8.65,11389.92,262.08,43.25
212.73,27.49,17.35,78284.64,329.88,86.75
105.68,45.68,21.78,36353.92,548.16,108.9
11646.29,5552.38,5886.69,4227603.27,66628.56,0.0
5687.16,6921.21,6472.69,2064439.08,83054.52,0.0
283.44,140.43,250.23,81063.84,1685.16,0.0
131.99,24.59,14.16,45404.56,295.08,70.8
98.31,29.36,20.07,36473.01,352.32,100.35
63.57,19.83,8.6,12841.14,237.96,43.0
14485.25,7867.26,11097.93,5258145.75,94407.12,0.0
71.25,18.72,9.08,14392.5,224.64,45.4
238.6,66.58,38.01,74204.6,798.96,190.05
103.33,45.28,87.15,32755.61,543.36,435.75
420.12,211.94,451.12,133178.04,2543.28,0.0
676.45,387.25,801.49,214434.65,4647.0,0.0
94.48,61.8,39.08,32501.12,741.6,195.4
256.77,32.77,18.67,79341.93,393.24,93.35
240.86,33.87,18.43,89359.06,406.44,92.15
240.05,86.7,182.02,87138.15,1040.4,0.0
133.15,21.28,10.94,41143.35,255.36,54.7
61.59,21.4,10.87,12441.18,256.8,54.35
122.64,26.64,13.85,38141.04,319.68,69.25
5665.0,4142.41,4205.28,1795805.0,49708.92,0.0
162.07,23.85,15.05,50403.77,286.2,75.25
41.5,20.55,9.79,10167.5,246.6,48.95
357.92,63.8,36.08,132788.32,765.6,180.4
258.81,63.58,105.21,74019.66,762.96,526.05
62.55,21.15,9.24,14761.8,253.8,46.2
120.77,18.06,9.4,37559.47,216.72,47.0
125.92,18.08,8.84,43316.48,216.96,44.2
5926.71,5248.42,6336.4,1819499.97,62981.04,0.0
112.54,31.29,17.35,41752.34,375.48,86.75
89.33,32.42,19.96,27781.63,389.04,99.8
169.54,33.29,20.26,56287.28,399.48,101.3
86.97,19.54,10.33,17567.94,234.48,51.65
68.31,21.65,11.65,16735.95,259.8,58.25
69.11,20.73,11.03,13960.22,248.76,55.15
334.64,188.77,456.89,111435.12,2265.24,0.0
21.64,19.43,11.13,3960.12,233.16,55.65
37.16,18.54,10.26,7506.32,222.48,51.3
0.0,18.86,9.89,0.0,226.32,49.45
43.74,27.53,17.05,14521.68,330.36,85.25
5764.92,4835.22,5191.85,2092665.96,58022.64,0.0
325.36,109.32,194.51,103139.12,1311.84,0.0
702.04,265.78,553.4,198677.32,3189.36,0.0
5807.65,4617.28,5305.55,2108176.95,55407.36,0.0
157.83,19.57,12.32,58554.93,234.84,61.6
227.27,31.77,17.3,84317.17,381.24,86.5
83.84,21.93,10.31,15761.92,263.16,51.55
158.37,49.65,29.99,58755.27,595.8,149.95
0.0,19.34,9.11,0.0,232.08,45.55
88.87,19.87,10.42,29504.84,238.44,52.1
139.57,47.91,98.05,49966.06,574.92,490.25
533.98,142.15,247.51,151116.34,1705.8,0.0
70.79,20.92,8.69,21874.11,251.04,43.45
68.24,21.92,12.22,12829.12,263.04,61.1
194.43,42.88,24.37,60078.87,514.56,121.85
189.57,43.1,21.35,70330.47,517.2,106.75
11106.66,5211.58,5547.93,4031717.58,62538.96,0.0
42.78,20.34,10.11,11208.36,244.08,50.55
0.0,21.81,9.81,0.0,261.72,49.05
47.76,21.69,11.14,9647.52,260.28,55.7
155.89,92.84,200.18,49417.13,1114.08,0.0
275.08,60.73,115.71,91601.64,728.76,578.55
451.52,214.39,455.1,143131.84,2572.68,0.0
0.0,21.21,10.24,0.0,254.52,51.2
8622.07,6633.49,7702.46,2733196.19,79601.88,0.0
8684.6,8293.17,9714.02,2753018.2,99518.04,0.0
63.89,19.32,9.3,12905.78,231.84,46.5
199.12,57.84,32.08,68497.28,694.08,160.4
296.52,134.94,262.71,93996.84,1619.28,0.0
7090.78,7378.0,9513.71,2573953.14,88536.0,0.0
85.96,18.58,8.8,22521.52,222.96,44.0
244.71,217.23,436.08,81488.43,2606.76,0.0
105.65,21.86,9.64,21341.3,262.32,48.2
109.02,31.35,17.33,38702.1,376.2,86.65
61.52,21.31,9.43,22639.36,255.72,47.15
314.32,245.62,560.71,114098.16,2947.44,0.0
286.41,53.11,26.91,98525.04,637.32,134.55
267.05,61.36,39.37,99075.55,736.32,196.85
6676.95,6103.15,7677.86,2423732.85,73237.8,0.0
167.34,25.87,13.79,57564.96,310.44,68.95
445.67,213.84,375.73,161778.21,2566.08,0.0
258.98,128.88,288.44,79506.86,1546.56,0.0
818.91,360.47,741.15,259594.47,4325.64,0.0
209.31,142.57,267.87,75979.53,1710.84,0.0
121.56,18.36,10.67,22245.48,220.32,53.35
58.86,20.54,11.28,11889.72,246.48,56.4
60.92,21.22,13.2,11148.36,254.64,66.0
68.09,20.68,10.71,13754.18,248.16,53.55
261.07,210.14,379.29,80148.49,2521.68,0.0
69.74,20.91,10.8,25524.84,250.92,54.0
133.61,47.92,28.8,41552.71,575.04,144.0
495.1,228.51,481.52,151995.7,2742.12,0.0
221.22,41.06,27.32,82072.62,492.72,136.6
0.0,18.61,10.58,0.0,223.32,52.9
9457.46,4968.34,6430.91,3433057.98,59620.08,0.0
94.47,28.47,18.6,33536.85,341.64,93.0
75.44,19.55,10.53,25951.36,234.6,52.65
93.45,21.74,9.14,29062.95,260.88,45.7
81.86,27.51,15.55,29060.3,330.12,77.75
206.54,50.82,32.08,71049.76,609.84,160.4
4555.05,2890.54,3401.46,1630707.9,34686.48,0.0
167.38,32.13,16.44,57578.72,385.56,82.2
77.25,21.54,11.96,15604.5,258.48,59.8
351.61,196.75,408.9,111460.37,2361.0,0.0
87.99,21.58,9.54,32204.34,258.96,47.7
135.52,18.96,10.26,46618.88,227.52,51.3
2529.87,3440.67,4025.18,918342.81,41288.04,0.0
627.91,253.9,512.7,179582.26,3046.8,0.0
28.04,19.39,8.52,5131.32,232.68,42.6
262.23,166.34,274.11,95189.49,1996.08,0.0
594.57,215.73,373.15,170047.02,2588.76,0.0
105.38,22.05,11.29,32773.18,264.6,56.45
8185.82,4972.28,6214.39,2316587.06,59667.36,0.0
281.09,81.33,158.38,79548.47,975.96,791.9
148.74,19.08,12.06,55182.54,228.96,60.3
54.79,18.65,11.41,11067.58,223.8,57.05
147.68,69.1,33.75,54346.24,829.2,168.75
243.17,28.2,15.5,90216.07,338.4,77.5
10578.73,7697.46,9920.77,3840078.99,92369.52,0.0
99.3,24.5,15.89,36542.4,294.0,79.45
0.0,21.71,10.39,0.0,260.52,51.95
49.98,29.65,17.51,15443.82,355.8,87.55
81.14,20.64,9.92,15254.32,247.68,49.6
171.86,20.73,8.83,59119.84,248.76,44.15
71.67,19.31,9.91,18419.19,231.72,49.55
79.84,62.46,39.48,29620.64,749.52,197.4
7671.32,3583.15,4890.89,2431808.44,42997.8,0.0
11366.62,6810.86,7138.8,3489552.34,81730.32,0.0
271.23,55.7,32.08,93303.12,668.4,160.4
664.83,204.01,428.66,190141.38,2448.12,0.0
5837.89,2737.84,3241.86,2119154.07,32854.08,0.0
0.0,19.86,10.5,0.0,238.32,52.5
31.56,20.26,10.91,5775.48,243.12,54.55
114.29,66.82,36.53,39315.76,801.84,182.65
588.09,219.72,389.9,213476.67,2636.64,0.0
0.0,21.98,10.49,0.0,263.76,52.45
117.5,31.35,17.72,41712.5,376.2,88.6
251.86,30.16,16.49,89410.3,361.92,82.45
20828.08,7766.45,6705.37,7560593.04,93197.4,0.0
43.12,19.06,9.31,8710.24,228.72,46.55
108.66,43.73,24.95,33793.26,524.76,124.75
119.51,50.9,108.93,33821.33,610.8,544.65
564.66,310.2,520.6,159798.78,3722.4,0.0
0.0,21.22,11.46,0.0,254.64,57.3
167.9,134.07,290.16,53224.3,1608.84,0.0
0.0,19.82,11.33,0.0,237.84,56.65
115.44,44.62,21.56,35670.96,535.44,107.8
383.34,215.1,376.84,139152.42,2581.2,0.0
391.0,159.86,334.33,120037.0,1918.32,0.0
53.4,18.42,8.54,13990.8,221.04,42.7
138.0,22.59,11.24,50508.0,271.08,56.2
108.91,67.86,40.24,37465.04,814.32,201.2
201.08,60.22,137.02,72992.04,722.64,685.1
122.87,42.26,22.27,45584.77,507.12,111.35
74.14,22.23,11.71,27505.94,266.76,58.55
66.54,18.76,10.76,12176.82,225.12,53.8
51.58,21.87,10.69,13513.96,262.44,53.45
127.22,19.59,9.48,47198.62,235.08,47.4
762.63,354.81,775.79,234127.41,4257.72,0.0
94.48,27.21,17.53,29383.28,326.52,87.65
459.69,255.04,506.48,145721.73,3060.48,0.0
404.8,191.84,339.32,128321.6,2302.08,0.0
6452.7,5940.58,5798.09,1980978.9,71286.96,0.0
34.76,20.05,9.28,6534.88,240.6,46.4
288.57,90.02,176.25,96093.81,1080.24,0.0
49.95,28.35,17.08,18531.45,340.2,85.4
8903.27,5778.71,6833.09,3231887.01,69344.52,0.0
72.04,21.59,10.86,18874.48,259.08,54.3
89.6,33.8,20.66,30822.4,405.6,103.3
97.85,34.24,18.08,36302.35,410.88,90.4
623.71,275.67,585.31,197716.07,3308.04,0.0
726.86,246.63,603.54,230414.62,2959.56,0.0
62.4,19.35,13.48,11419.2,232.2,67.4
69.86,18.64,9.25,15019.9,223.68,46.25
31.91,18.44,11.84,6445.82,221.28,59.2
37.0,20.77,9.86,6771.0,249.24,49.3
49.78,18.74,9.61,9109.74,224.88,48.05
0.0,21.12,11.02,0.0,253.44,55.1
2665.96,1537.59,2039.05,754466.68,18451.08,0.0
10305.95,3934.89,6402.56,3689530.1,47218.68,0.0
91.55,26.84,13.42,33965.05,322.08,67.1
4160.07,4205.32,4525.9,1318742.19,50463.84,0.0
211.53,206.47,402.74,67055.01,2477.64,0.0
161.59,24.5,16.57,57364.45,294.0,82.85
152.25,38.51,23.19,56028.0,462.12,115.95
165.16,45.96,28.51,60778.88,551.52,142.55
34.19,19.3,11.05,8957.78,231.6,55.25
8647.36,6321.84,5847.96,2447202.88,75862.08,0.0
401.44,104.04,207.91,127256.48,1248.48,0.0
25.33,20.16,11.29,5116.66,241.92,56.45
266.29,51.4,34.08,98793.59,616.8,170.4
802.52,390.67,703.26,291314.76,4688.04,0.0
184.75,48.03,33.86,68542.25,576.36,169.3
7463.85,5298.91,5769.18,2366040.45,63586.92,0.0
234.72,42.96,22.24,86376.96,515.52,111.2
208.39,58.97,30.73,71686.16,707.64,153.65
344.36,199.3,516.94,109162.12,2391.6,0.0
161.04,19.75,11.23,59262.72,237.0,56.15
0.0,20.71,10.58,0.0,248.52,52.9
206.12,50.52,31.33,73172.6,606.24,156.65
65.99,25.24,15.97,24152.34,302.88,79.85
10729.35,9910.17,10320.3,3894754.05,118922.04,0.0
640.86,245.5,460.08,181363.38,2946.0,0.0
193.69,65.64,31.69,71858.99,787.68,158.45
547.75,126.55,265.22,198833.25,1518.6,0.0
635.67,282.88,620.09,179894.61,3394.56,0.0
165.09,62.8,30.93,51342.99,753.6,154.65
2663.61,3043.32,4374.66,966890.43,36519.84,0.0
87.33,31.61,17.52,30041.52,379.32,87.6
328.55,113.84,204.43,117620.9,1366.08,0.0
178.22,126.06,290.49,63802.76,1512.72,0.0
117.36,26.17,14.48,40371.84,314.04,72.4
207.28,27.73,18.99,73584.4,332.76,94.95
15748.65,6911.45,6063.78,4992322.05,82937.4,0.0
169.07,31.55,19.2,60019.85,378.6,96.0
92.8,20.62,11.17,18745.6,247.44,55.85
69.93,23.05,12.84,25734.24,276.6,64.2
142.61,53.05,32.98,52195.26,636.6,164.9
9686.37,9227.06,12209.18,3516152.31,110724.72,0.0
82.6,30.85,16.64,30644.6,370.2,83.2
177.23,19.48,13.49,62916.65,233.76,67.45
43.72,20.75,12.83,8831.44,249.0,64.15
64.83,20.02,10.2,11863.89,240.24,51.0
336.03,226.68,475.58,111897.99,2720.16,0.0
59.25,19.37,10.53,12738.75,232.44,52.65
366.85,150.07,273.78,103818.55,1800.84,0.0
790.06,318.85,764.65,225957.16,3826.2,0.0
3668.3,2574.79,2794.44,1331592.9,30897.48,0.0
98.05,19.5,10.45,19806.1,234.0,52.25
4931.95,7418.47,7670.43,1790297.85,89021.64,0.0
5250.76,2243.33,3196.74,1906025.88,26919.96,0.0
365.03,294.86,464.5,112064.21,3538.32,0.0
182.87,39.79,25.49,67844.77,477.48,127.45
456.13,260.07,548.38,129084.79,3120.84,0.0
392.63,246.97,474.9,112292.18,2963.64,0.0
7739.26,2607.32,4000.36,2809351.38,31287.84,0.0
71.8,20.33,12.46,14503.6,243.96,62.3
75.75,32.37,18.65,28103.25,388.44,93.25
5154.77,3122.15,3561.16,1458799.91,37465.8,0.0
67.47,28.48,14.75,22400.04,341.76,73.75
13598.94,8490.15,10171.46,4310863.98,101881.8,0.0
15936.29,6109.05,7485.2,5051803.93,73308.6,0.0
164.83,28.53,16.21,50932.47,342.36,81.05
78.08,59.13,39.01,28967.68,709.56,195.05
2614.45,2365.76,3297.68,828780.65,28389.12,0.0
407.89,266.36,501.11,116656.54,3196.32,0.0
449.28,175.67,322.28,160842.24,2108.04,0.0
327.12,130.72,241.54,93556.32,1568.64,0.0
0.0,19.76,11.33,0.0,237.12,56.65
528.7,204.51,422.46,167597.9,2454.12,0.0
15683.16,10565.94,12173.31,4438334.28,126791.28,0.0
100.05,67.16,37.03,35517.75,805.92,185.15
178.46,71.49,139.91,63888.68,857.88,699.55
257.04,31.54,19.3,88421.76,378.48,96.5
10938.34,4674.24,5807.79,3642467.22,56090.88,0.0
17671.99,5608.78,7972.55,5602020.83,67305.36,0.0
4844.84,3009.51,3611.9,1535814.28,36114.12,0.0
185.94,128.01,286.62,57083.58,1536.12,0.0
638.18,317.95,611.1,182519.48,3815.4,0.0
100.74,22.11,11.35,31330.14,265.32,56.75
68.55,21.1,12.09,16794.75,253.2,60.45
63.09,21.9,10.14,11545.47,262.8,50.7
0.0,20.21,9.33,0.0,242.52,46.65
777.6,316.13,532.4,278380.8,3793.56,0.0
238.85,64.09,41.27,79298.2,769.08,206.35
169.06,46.89,91.9,47843.98,562.68,459.5
26.09,20.69,9.29,5270.18,248.28,46.45
258.43,37.24,20.88,88899.92,446.88,104.4
67.66,18.21,9.1,17388.62,218.52,45.5
438.0,296.16,646.91,138846.0,3553.92,0.0
274.81,62.45,37.81,85465.91,749.4,189.05
194.35,110.01,225.62,61608.95,1320.12,0.0
269.4,47.52,89.18,97792.2,570.24,445.9
78.88,18.03,8.86,15933.76,216.36,44.3
971.29,324.05,571.21,323439.57,3888.6,0.0
8181.78,3678.41,4312.35,2315443.74,44140.92,0.0
231.37,64.63,34.02,82136.35,775.56,170.1
286.27,67.47,38.93,98476.88,809.64,194.65
566.2,158.28,325.81,161933.2,1899.36,0.0
0.0,21.52,11.01,0.0,258.24,55.05
768.22,199.28,346.21,243525.74,2391.36,0.0
236.63,62.16,34.09,78561.16,745.92,170.45
191.14,70.53,130.33,69383.82,846.36,651.65
585.55,207.99,438.24,185619.35,2495.88,0.0
23.17,19.25,9.01,5954.69,231.0,45.05
0.0,19.25,9.89,0.0,231.0,49.45
42.07,21.9,11.78,7698.81,262.8,58.9
165.85,45.46,25.95,55062.2,545.52,129.75
322.31,219.4,482.38,115386.98,2632.8,0.0
159.68,68.97,150.14,50618.56,827.64,750.7
239.46,51.62,26.87,73993.14,619.44,134.35
14027.06,8131.49,9601.39,4671010.98,97577.88,0.0
9734.25,7926.49,9375.09,3533532.75,95117.88,0.0
167.37,63.05,40.94,51717.33,756.6,204.7
30.16,20.16,8.55,5519.28,241.92,42.75
0.0,21.07,9.04,0.0,252.84,45.2
207.16,54.38,32.58,64426.76,652.56,162.9
