trip_id,trip_year,trip_month,trip_date,season,boat_type,boat_name,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_knots,avg_speed_kmh,trip_days,trip_duration_category,port_name,region,departure_lat,departure_lon,fishing_lat,fishing_lon,distance_km,wind_kph,wave_height_m,weather_factor,total_hours,fuel_per_hour,fuel_per_km,fuel_liters,ice_kg,water_liters,fuel_price_per_liter,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr,fuel_cost_share,ice_cost_share,water_cost_share,ice_per_crew_day,water_per_crew_day,is_multi_day,has_engine,is_deep_sea
19736,2025,1,2025-01-26,Northeast_Monsoon,OBFR,Outboard Fiberglass,53,petrol,5,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,5.9,80.9669,39.36,9.3,0.93,0.95,15.8,7.01,2.81,110.68,53.27,28.66,309.0,34200.12,639.24,143.3,34982.66,0.978,0.018,0.004,5.33,2.87,1,1,0
8121,2023,7,2023-07-23,Southwest_Monsoon,OBFR,Outboard Fiberglass,83,petrol,4,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.1852,81.0955,7.26,24.6,2.33,1.24,17.5,14.7,35.46,257.26,39.94,21.53,328.0,84381.28,479.28,107.65,84968.21,0.993,0.006,0.001,4.99,2.69,1,1,0
9531,2023,4,2023-04-13,Northeast_Monsoon,OBFR,Outboard Fiberglass,70,petrol,6,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.5494,81.2993,7.29,9.3,1.65,0.96,16.0,9.26,20.3,148.1,60.58,40.4,340.0,50354.0,726.96,202.0,51282.96,0.982,0.014,0.004,5.05,3.37,1,1,0
17730,2025,10,2025-10-17,Southwest_Monsoon,MDBT,Motorized Day Boat,81,diesel,7,2000,1000,13.0,24.076,3,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.4331,121.56,22.2,1.21,1.22,39.1,9.23,2.97,361.02,162.68,331.36,277.0,100002.54,1952.16,0.0,101954.7,0.981,0.019,0.0,7.75,15.78,1,1,1
18906,2025,12,2025-12-05,Northeast_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Negombo,Western,7.209,79.835,7.1299,79.7908,10.06,17.6,1.43,1.09,12.7,0.0,0.0,0.0,21.18,10.45,0.0,0.0,254.16,52.25,306.41,0.0,0.829,0.171,21.18,10.45,0,0,0
14283,2024,4,2024-04-10,Northeast_Monsoon,MDBT,Motorized Day Boat,84,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Beruwala,Western,6.0535,80.2209,6.14,80.1033,16.17,22.4,1.07,1.24,23.0,9.81,13.94,225.54,176.87,384.49,363.0,81871.02,2122.44,0.0,83993.46,0.975,0.025,0.0,7.37,16.02,1,1,0
4074,2022,4,2022-04-07,Northeast_Monsoon,MDBT,Motorized Day Boat,74,diesel,6,2000,1000,13.0,24.076,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.7361,80.236,111.54,22.3,1.73,1.18,18.0,7.61,1.23,137.05,42.14,96.68,176.0,24120.8,505.68,483.4,25109.88,0.961,0.02,0.019,7.02,16.11,0,1,1
9049,2023,8,2023-08-13,Southwest_Monsoon,OBFR,Outboard Fiberglass,51,petrol,4,500,200,20.0,37.04,2,Multi_Day,Kalpitiya,North Western,8.556,79.8,8.8091,79.5537,39.04,18.1,2.16,1.12,18.3,9.23,4.32,168.86,44.37,23.46,348.0,58763.28,532.44,117.3,59413.02,0.989,0.009,0.002,5.55,2.93,1,1,0
6438,2023,9,2023-09-06,Southwest_Monsoon,OBFR,Outboard Fiberglass,33,petrol,3,500,200,20.0,37.04,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.5583,81.4846,27.68,20.6,1.22,1.16,9.9,6.08,2.18,60.23,18.18,9.56,361.0,21743.03,218.16,47.8,22008.99,0.988,0.01,0.002,6.06,3.19,0,1,0
2267,2022,11,2022-11-16,Northeast_Monsoon,MDBT,Motorized Day Boat,106,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.6532,81.2468,135.54,8.5,0.69,0.93,18.2,8.58,1.15,156.11,61.47,103.01,430.0,67127.3,737.64,515.05,68379.99,0.982,0.011,0.008,7.68,12.88,0,1,1
2830,2022,9,2022-09-10,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Colombo,Western,6.9271,79.8612,6.9063,79.7685,10.49,28.8,2.23,1.19,11.7,0.0,0.0,0.0,18.28,11.36,0.0,0.0,219.36,56.8,276.16,0.0,0.794,0.206,9.14,5.68,0,0,0
10495,2024,12,2024-12-12,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,13,kerosene,4,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,6.3436,81.0174,26.85,7.5,2.25,0.94,10.6,2.83,1.12,29.96,20.57,10.29,188.0,5632.48,246.84,51.45,5930.77,0.95,0.042,0.009,5.14,2.57,0,1,0
14177,2024,7,2024-07-12,Southwest_Monsoon,OBFR,Outboard Fiberglass,72,petrol,6,500,200,20.0,37.04,1,Single_Day,Kalpitiya,North Western,8.556,79.8,8.7305,79.5,51.28,27.1,1.1,1.29,12.2,13.89,3.31,169.51,29.46,17.86,344.0,58311.44,353.52,89.3,58754.26,0.992,0.006,0.002,4.91,2.98,0,1,0
12291,2024,12,2024-12-27,Northeast_Monsoon,MDBT,Motorized Day Boat,146,diesel,6,2000,1000,13.0,24.076,5,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.7397,80.0322,104.65,10.6,1.6,1.12,46.4,15.93,7.06,739.22,210.07,442.23,286.0,211416.92,2520.84,0.0,213937.76,0.988,0.012,0.0,7.0,14.74,1,1,1
8366,2023,1,2023-01-12,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,25,kerosene,2,300,100,8.0,14.816,1,Single_Day,Hambantota,Southern,5.9549,80.5549,6.0278,80.3771,21.26,28.5,2.37,1.25,12.5,6.42,3.77,80.24,18.76,9.42,355.0,28485.2,225.12,47.1,28757.42,0.991,0.008,0.002,9.38,4.71,0,1,0
16894,2025,10,2025-10-25,Southwest_Monsoon,OBFR,Outboard Fiberglass,86,petrol,3,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,6.0616,79.722,55.17,23.7,1.93,1.16,20.8,13.94,5.25,289.93,30.81,17.3,299.0,86689.07,369.72,86.5,87145.29,0.995,0.004,0.001,5.13,2.88,1,1,0
8466,2023,7,2023-07-05,Southwest_Monsoon,OBFR,Outboard Fiberglass,80,petrol,5,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.4419,80.184,43.38,8.2,1.94,0.95,10.9,11.49,2.89,125.28,26.42,14.79,328.0,41091.84,317.04,73.95,41482.83,0.991,0.008,0.002,5.28,2.96,0,1,0
2932,2022,5,2022-05-02,Southwest_Monsoon,MDBT,Motorized Day Boat,79,diesel,8,2000,1000,13.0,24.076,4,Multi_Day,Beruwala,Western,6.0535,80.2209,6.2071,81.1346,102.45,27.4,1.68,1.22,34.8,9.22,3.13,321.02,236.02,483.22,289.0,92774.78,2832.24,0.0,95607.02,0.97,0.03,0.0,7.38,15.1,1,1,1
13784,2024,7,2024-07-03,Southwest_Monsoon,MDBT,Motorized Day Boat,114,diesel,6,2000,1000,13.0,24.076,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.3857,80.5905,72.99,19.5,1.62,1.12,21.0,12.64,3.64,265.49,92.95,167.55,317.0,84160.33,1115.4,0.0,85275.73,0.987,0.013,0.0,7.75,13.96,1,1,0
16075,2025,6,2025-06-19,Southwest_Monsoon,OBFR,Outboard Fiberglass,81,petrol,5,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,8.0714,81.7399,77.09,17.8,1.54,1.14,23.6,13.81,4.23,325.82,50.76,27.57,293.0,95465.26,609.12,137.85,96212.23,0.992,0.006,0.001,5.08,2.76,1,1,0
12950,2024,6,2024-06-02,Southwest_Monsoon,OBFR,Outboard Fiberglass,90,petrol,3,500,200,20.0,37.04,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.6673,79.8504,17.55,12.0,1.58,1.07,7.9,13.87,6.25,109.59,19.31,11.11,355.0,38904.45,231.72,55.55,39191.72,0.993,0.006,0.001,6.44,3.7,0,1,0
2946,2022,10,2022-10-06,Southwest_Monsoon,OBFR,Outboard Fiberglass,43,petrol,5,500,200,20.0,37.04,2,Multi_Day,Colombo,Western,6.9271,79.8612,6.4138,79.8317,57.17,17.2,0.32,1.04,16.0,6.86,1.92,109.71,49.12,29.55,410.0,44981.1,589.44,147.75,45718.29,0.984,0.013,0.003,4.91,2.96,1,1,0
17514,2025,6,2025-06-13,Southwest_Monsoon,IMUL,Industrial Multi-day,335,diesel,19,10000,30000,10.0,18.52,29,Multi_Day,Hambantota,Southern,5.9549,80.5549,7.8759,81.9,776.72,15.3,1.16,1.09,299.8,30.24,11.67,9066.08,8337.26,7434.06,274.0,2484105.92,100047.12,0.0,2584153.04,0.961,0.039,0.0,15.13,13.49,1,1,1
11292,2024,10,2024-10-07,Southwest_Monsoon,MDBT,Motorized Day Boat,140,diesel,10,2000,1000,13.0,24.076,1,Single_Day,Hambantota,Southern,5.9549,80.5549,6.7467,80.8831,95.22,22.5,1.15,1.27,17.8,15.79,2.95,281.09,81.33,158.38,283.0,79548.47,975.96,791.9,81316.33,0.978,0.012,0.01,8.13,15.84,0,1,0
19606,2025,5,2025-05-08,Southwest_Monsoon,OBFR,Outboard Fiberglass,80,petrol,6,500,200,20.0,37.04,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,79.9093,78.53,19.9,1.45,1.07,19.7,13.62,3.42,268.22,64.96,33.03,293.0,78588.46,779.52,165.15,79533.13,0.988,0.01,0.002,5.41,2.75,1,1,0
9390,2023,7,2023-07-14,Southwest_Monsoon,OBFR,Outboard Fiberglass,50,petrol,6,500,200,20.0,37.04,1,Single_Day,Negombo,Western,7.209,79.835,6.7489,80.435,83.69,9.5,1.46,0.92,10.8,6.49,0.84,70.09,29.74,17.15,328.0,22989.52,356.88,85.75,23432.15,0.981,0.015,0.004,4.96,2.86,0,1,0
9293,2023,6,2023-06-05,Southwest_Monsoon,MDBT,Motorized Day Boat,87,diesel,6,2000,1000,13.0,24.076,5,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.0825,79.5,103.5,5.4,1.27,0.94,38.9,8.4,3.16,326.74,238.23,444.28,310.0,101289.4,2858.76,0.0,104148.16,0.973,0.027,0.0,7.94,14.81,1,1,1
17747,2025,4,2025-04-27,Northeast_Monsoon,IMUL,Industrial Multi-day,219,diesel,12,10000,30000,10.0,18.52,32,Multi_Day,Trincomalee,Eastern,8.55,81.233,6.3865,79.5,662.74,8.4,1.0,0.94,324.7,16.87,8.27,5478.65,5244.91,5046.86,286.0,1566893.9,62938.92,0.0,1629832.82,0.961,0.039,0.0,13.66,13.14,1,1,1
6162,2023,3,2023-03-28,Northeast_Monsoon,OBFR,Outboard Fiberglass,62,petrol,3,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.4222,80.239,36.56,22.8,1.49,1.21,15.7,11.44,4.91,179.59,31.73,19.53,400.0,71836.0,380.76,97.65,72314.41,0.993,0.005,0.001,5.29,3.26,1,1,0
9758,2023,6,2023-06-11,Southwest_Monsoon,OBFR,Outboard Fiberglass,41,petrol,5,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,80.8688,90.52,16.2,0.58,1.04,21.4,5.94,1.4,127.17,54.01,28.26,318.0,40440.06,648.12,141.3,41229.48,0.981,0.016,0.003,5.4,2.83,1,1,0
8544,2023,10,2023-10-14,Southwest_Monsoon,IMUL,Industrial Multi-day,451,diesel,15,10000,30000,10.0,18.52,39,Multi_Day,Kalpitiya,North Western,8.556,79.8,9.8,79.5,475.38,29.2,1.72,1.18,335.4,40.0,28.22,13414.72,7304.17,7532.35,351.0,4708566.72,87650.04,0.0,4796216.76,0.982,0.018,0.0,12.49,12.88,1,1,1
2579,2022,8,2022-08-22,Southwest_Monsoon,IMUL,Industrial Multi-day,343,diesel,19,10000,30000,10.0,18.52,25,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.5,385.8,12.4,2.14,1.08,240.6,29.66,18.5,7135.71,5882.32,7514.72,430.0,3068355.3,70587.84,0.0,3138943.14,0.978,0.022,0.0,12.38,15.82,1,1,1
4387,2022,7,2022-07-18,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,26,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.702,80.0917,9.98,15.4,1.43,1.07,9.2,5.81,5.36,53.48,19.69,9.99,87.0,4652.76,236.28,49.95,4938.99,0.942,0.048,0.01,6.56,3.33,0,1,0
11225,2024,12,2024-12-06,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,28,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.3705,80.1066,34.03,13.2,1.77,1.02,13.5,6.21,2.46,83.84,21.93,10.31,188.0,15761.92,263.16,51.55,16076.63,0.98,0.016,0.003,7.31,3.44,0,1,0
18149,2025,4,2025-04-15,Northeast_Monsoon,OBFR,Outboard Fiberglass,44,petrol,4,500,200,20.0,37.04,1,Single_Day,Colombo,Western,6.9271,79.8612,7.0363,80.1834,37.58,27.3,1.29,1.2,12.0,8.09,2.58,97.05,20.36,12.05,299.0,29017.95,244.32,60.25,29322.52,0.99,0.008,0.002,5.09,3.01,0,1,0
4832,2022,4,2022-04-17,Northeast_Monsoon,IMUL,Industrial Multi-day,343,diesel,12,10000,30000,10.0,18.52,20,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,8.0733,79.5,648.83,25.0,1.31,1.15,208.0,33.38,10.7,6943.88,3126.48,3101.04,176.0,1222122.88,37517.76,0.0,1259640.64,0.97,0.03,0.0,13.03,12.92,1,1,1
9391,2023,5,2023-05-10,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,19,kerosene,3,300,100,8.0,14.816,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9732,80.5953,4.91,6.1,2.09,0.95,8.1,3.76,6.2,30.42,18.9,10.89,295.0,8973.9,226.8,54.45,9255.15,0.97,0.025,0.006,6.3,3.63,0,1,0
6705,2023,3,2023-03-12,Northeast_Monsoon,MDBT,Motorized Day Boat,106,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Colombo,Western,6.9271,79.8612,6.1148,79.8852,90.36,10.2,1.3,1.13,37.3,12.55,5.18,468.05,174.79,372.23,405.0,189560.25,2097.48,0.0,191657.73,0.989,0.011,0.0,7.28,15.51,1,1,0
16192,2025,11,2025-11-07,Northeast_Monsoon,MDBT,Motorized Day Boat,115,diesel,10,2000,1000,13.0,24.076,1,Single_Day,Negombo,Western,7.209,79.835,6.2445,80.2878,118.33,29.0,1.52,1.22,19.1,12.26,1.98,234.26,81.6,155.24,277.0,64890.02,979.2,776.2,66645.42,0.974,0.015,0.012,8.16,15.52,0,1,1
2626,2022,10,2022-10-27,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.4633,81.2349,9.65,23.8,0.91,1.16,11.4,0.0,0.0,0.0,21.33,9.25,0.0,0.0,255.96,46.25,302.21,0.0,0.847,0.153,10.66,4.62,0,0,0
9098,2023,8,2023-08-23,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,2,50,30,3.0,5.556,1,Single_Day,Beruwala,Western,6.0535,80.2209,5.9664,80.2623,10.72,19.9,1.15,1.0,13.0,0.0,0.0,0.0,18.03,10.12,0.0,0.0,216.36,50.6,266.96,0.0,0.81,0.19,9.02,5.06,0,0,0
10872,2024,9,2024-09-02,Southwest_Monsoon,OBFR,Outboard Fiberglass,30,petrol,4,500,200,20.0,37.04,2,Multi_Day,Galle,Southern,6.1241,81.1185,6.8463,81.0922,80.36,9.5,2.15,0.99,20.5,4.31,1.1,88.4,38.58,20.78,332.0,29348.8,462.96,103.9,29915.66,0.981,0.015,0.003,4.82,2.6,1,1,0
6888,2023,11,2023-11-07,Northeast_Monsoon,OBFR,Outboard Fiberglass,68,petrol,4,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,6.8714,80.014,42.42,8.0,0.46,0.96,22.1,10.04,5.23,221.83,42.7,25.14,356.0,78971.48,512.4,125.7,79609.58,0.992,0.006,0.002,5.34,3.14,1,1,0
19364,2025,6,2025-06-18,Southwest_Monsoon,OBFR,Outboard Fiberglass,65,petrol,6,500,200,20.0,37.04,1,Single_Day,Trincomalee,Eastern,8.55,81.233,8.0624,81.2763,54.42,21.3,2.22,1.22,12.8,11.77,2.77,150.68,29.63,17.15,293.0,44149.24,355.56,85.75,44590.55,0.99,0.008,0.002,4.94,2.86,0,1,0
5687,2023,5,2023-05-25,Southwest_Monsoon,OBFR,Outboard Fiberglass,50,petrol,6,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.5893,79.9883,64.89,6.7,2.45,0.97,13.4,6.91,1.43,92.6,29.32,15.84,333.0,30835.8,351.84,79.2,31266.84,0.986,0.011,0.003,4.89,2.64,0,1,0
4949,2022,3,2022-03-09,Northeast_Monsoon,OBFR,Outboard Fiberglass,51,petrol,4,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9,81.1412,40.01,6.3,1.46,0.93,10.8,7.28,1.96,78.62,21.35,11.64,177.0,13915.74,256.2,58.2,14230.14,0.978,0.018,0.004,5.34,2.91,0,1,0
14306,2024,2,2024-02-12,Northeast_Monsoon,MDBT,Motorized Day Boat,63,diesel,7,2000,1000,13.0,24.076,5,Multi_Day,Galle,Southern,6.1241,81.1185,5.9273,81.9,152.76,9.4,0.48,0.99,50.2,5.96,1.96,299.23,259.2,535.79,363.0,108620.49,3110.4,0.0,111730.89,0.972,0.028,0.0,7.41,15.31,1,1,1
11330,2024,7,2024-07-09,Southwest_Monsoon,OBFR,Outboard Fiberglass,26,petrol,6,500,200,20.0,37.04,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,7.9707,81.6143,76.87,21.0,1.89,1.26,22.7,4.8,1.42,108.91,67.86,40.24,344.0,37465.04,814.32,201.2,38480.56,0.974,0.021,0.005,5.66,3.35,1,1,0
19490,2025,2,2025-02-22,Northeast_Monsoon,OBFR,Outboard Fiberglass,50,petrol,3,500,200,20.0,37.04,2,Multi_Day,Kalpitiya,North Western,8.556,79.8,8.7623,80.3726,66.99,8.0,1.44,0.92,17.4,6.95,1.8,120.88,31.87,16.2,309.0,37351.92,382.44,81.0,37815.36,0.988,0.01,0.002,5.31,2.7,1,1,0
1805,2022,5,2022-05-28,Southwest_Monsoon,OBFR,Outboard Fiberglass,86,petrol,4,500,200,20.0,37.04,1,Single_Day,Galle,Southern,6.1241,81.1185,6.5985,80.7875,64.19,7.3,1.1,0.98,12.3,11.66,2.23,143.36,20.56,13.19,420.0,60211.2,246.72,65.95,60523.87,0.995,0.004,0.001,5.14,3.3,0,1,0
13811,2024,1,2024-01-01,Northeast_Monsoon,OBFR,Outboard Fiberglass,69,petrol,5,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.5008,46.29,23.6,1.94,1.2,12.2,13.1,3.45,159.76,26.86,14.29,366.0,58472.16,322.32,71.45,58865.93,0.993,0.005,0.001,5.37,2.86,0,1,0
11997,2024,8,2024-08-16,Southwest_Monsoon,OBFR,Outboard Fiberglass,75,petrol,3,500,200,20.0,37.04,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.0918,80.266,6.55,7.5,1.59,0.96,7.9,10.24,12.34,80.86,21.74,10.86,344.0,27815.84,260.88,54.3,28131.02,0.989,0.009,0.002,7.25,3.62,0,1,0
16480,2025,11,2025-11-01,Northeast_Monsoon,MDBT,Motorized Day Boat,135,diesel,8,2000,1000,13.0,24.076,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,80.1718,37.5,22.2,0.97,1.26,12.0,14.66,4.69,175.91,55.81,122.47,277.0,48727.07,669.72,612.35,50009.14,0.974,0.013,0.012,6.98,15.31,0,1,0
8508,2023,6,2023-06-12,Southwest_Monsoon,IMUL,Industrial Multi-day,348,diesel,18,10000,30000,10.0,18.52,32,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,79.5,341.62,17.4,0.73,1.11,283.4,31.26,25.93,8859.12,7562.58,9763.81,310.0,2746327.2,90750.96,0.0,2837078.16,0.968,0.032,0.0,13.13,16.95,1,1,1
19715,2025,8,2025-08-20,Southwest_Monsoon,MDBT,Motorized Day Boat,98,diesel,7,2000,1000,13.0,24.076,2,Multi_Day,Hambantota,Southern,5.9549,80.5549,6.0907,80.3862,24.0,13.5,1.67,1.04,19.5,10.16,8.25,198.09,95.49,188.82,289.0,57248.01,1145.88,0.0,58393.89,0.98,0.02,0.0,6.82,13.49,1,1,0
8575,2023,11,2023-11-09,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,30,kerosene,4,300,100,8.0,14.816,1,Single_Day,Beruwala,Western,6.0535,80.2209,6.039,80.1932,3.46,7.4,0.83,0.97,7.7,6.63,14.76,51.06,20.94,12.01,249.0,12713.94,251.28,60.05,13025.27,0.976,0.019,0.005,5.24,3.0,0,1,0
4877,2022,3,2022-03-23,Northeast_Monsoon,TKBO,Traditional Kerosene Boat,28,kerosene,2,300,100,8.0,14.816,1,Single_Day,Galle,Southern,6.1241,81.1185,5.9836,81.4073,35.55,13.3,2.15,1.01,11.0,6.2,1.92,68.17,19.63,8.98,87.0,5930.79,235.56,44.9,6211.25,0.955,0.038,0.007,9.81,4.49,0,1,0
10879,2024,9,2024-09-25,Southwest_Monsoon,MDBT,Motorized Day Boat,93,diesel,8,2000,1000,13.0,24.076,3,Multi_Day,Beruwala,Western,6.0535,80.2209,6.2786,80.1465,26.34,12.6,1.85,1.06,30.9,9.67,11.34,298.77,180.83,361.99,307.0,91722.39,2169.96,0.0,93892.35,0.977,0.023,0.0,7.53,15.08,1,1,0
1147,2022,9,2022-09-10,Southwest_Monsoon,OBFR,Outboard Fiberglass,43,petrol,6,500,200,20.0,37.04,2,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.6888,82.88,16.4,0.75,1.03,17.7,6.7,1.43,118.53,68.27,41.31,450.0,53338.5,819.24,206.55,54364.29,0.981,0.015,0.004,5.69,3.44,1,1,0
6076,2023,10,2023-10-03,Southwest_Monsoon,MDBT,Motorized Day Boat,69,diesel,7,2000,1000,13.0,24.076,3,Multi_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.1647,76.9,18.0,0.94,1.13,32.8,7.95,3.39,260.89,152.88,342.54,351.0,91572.39,1834.56,0.0,93406.95,0.98,0.02,0.0,7.28,16.31,1,1,0
6309,2023,12,2023-12-17,Northeast_Monsoon,IMUL,Industrial Multi-day,326,diesel,18,10000,30000,10.0,18.52,31,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.8,81.9,711.24,18.3,1.93,1.11,344.9,26.38,12.79,9098.77,7358.03,8478.23,329.0,2993495.33,88296.36,0.0,3081791.69,0.971,0.029,0.0,13.19,15.19,1,1,1
6210,2023,4,2023-04-18,Northeast_Monsoon,IMUL,Industrial Multi-day,415,diesel,15,10000,30000,10.0,18.52,16,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,79.5,725.19,24.0,1.39,1.19,224.6,37.91,11.74,8514.57,3721.72,3298.91,325.0,2767235.25,44660.64,0.0,2811895.89,0.984,0.016,0.0,15.51,13.75,1,1,1
16879,2025,2,2025-02-23,Northeast_Monsoon,IMUL,Industrial Multi-day,211,diesel,17,10000,30000,10.0,18.52,35,Multi_Day,Hambantota,Southern,5.9549,80.5549,9.8,81.7547,654.77,11.8,2.35,1.12,365.7,17.61,9.84,6439.74,8519.66,9290.43,286.0,1841765.64,102235.92,0.0,1944001.56,0.947,0.053,0.0,14.32,15.61,1,1,1
5714,2023,5,2023-05-17,Southwest_Monsoon,OBFR,Outboard Fiberglass,82,petrol,4,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.744,80.0961,66.09,11.6,0.58,1.03,19.7,13.43,4.0,264.48,44.16,21.71,333.0,88071.84,529.92,108.55,88710.31,0.993,0.006,0.001,5.52,2.71,1,1,0
15992,2025,3,2025-03-22,Northeast_Monsoon,OBFR,Outboard Fiberglass,90,petrol,6,500,200,20.0,37.04,2,Multi_Day,Negombo,Western,7.209,79.835,7.4128,80.1466,41.16,11.9,0.74,1.05,14.4,13.32,4.66,191.84,61.34,31.05,309.0,59278.56,736.08,155.25,60169.89,0.985,0.012,0.003,5.11,2.59,1,1,0
15143,2025,9,2025-09-18,Southwest_Monsoon,TKBO,Traditional Kerosene Boat,14,kerosene,3,300,100,8.0,14.816,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.8,79.91,29.02,17.1,2.14,1.02,11.1,3.19,1.22,35.42,19.94,10.11,185.0,6552.7,239.28,50.55,6842.53,0.958,0.035,0.007,6.65,3.37,0,1,0
13302,2024,2,2024-02-04,Northeast_Monsoon,MDBT,Motorized Day Boat,113,diesel,8,2000,1000,13.0,24.076,4,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9,80.4923,53.64,28.0,1.35,1.28,38.5,14.97,10.75,576.38,233.32,508.93,363.0,209225.94,2799.84,0.0,212025.78,0.987,0.013,0.0,7.29,15.9,1,1,0
424,2022,3,2022-03-15,Northeast_Monsoon,MDBT,Motorized Day Boat,103,diesel,10,2000,1000,13.0,24.076,2,Multi_Day,Trincomalee,Eastern,8.55,81.233,9.1142,80.7659,81.06,25.8,2.48,1.17,24.3,13.08,3.92,317.93,161.07,316.8,176.0,55955.68,1932.84,0.0,57888.52,0.967,0.033,0.0,8.05,15.84,1,1,0
7360,2023,5,2023-05-26,Southwest_Monsoon,NMTR,Non-motorized Traditional,0,none,1,50,30,3.0,5.556,1,Single_Day,Kankesanthurai,Northern,9.6615,80.0104,9.561,80.0238,11.27,13.7,0.91,1.04,12.0,0.0,0.0,0.0,18.13,10.45,0.0,0.0,217.56,52.25,269.81,0.0,0.806,0.194,18.13,10.45,0,0,0
19416,2025,10,2025-10-07,Southwest_Monsoon,OBFR,Outboard Fiberglass,36,petrol,5,500,200,20.0,37.04,1,Single_Day,Hambantota,Southern,5.9549,80.5549,5.9,80.2799,72.7,15.3,1.57,1.03,13.0,5.19,0.93,67.5,24.94,16.54,299.0,20182.5,299.28,82.7,20564.48,0.981,0.015,0.004,4.99,3.31,0,1,0
7241,2023,9,2023-09-24,Southwest_Monsoon,IMUL,Industrial Multi-day,257,diesel,17,10000,30000,10.0,18.52,30,Multi_Day,Kankesanthurai,Northern,9.6615,80.0104,8.4714,81.9,539.71,9.2,1.18,0.95,343.9,17.95,11.44,6173.46,7397.2,6935.67,341.0,2105149.86,88766.4,0.0,2193916.26,0.96,0.04,0.0,14.5,13.6,1,1,1
15703,2025,4,2025-04-15,Northeast_Monsoon,OBFR,Outboard Fiberglass,67,petrol,5,500,200,20.0,37.04,2,Multi_Day,Beruwala,Western,6.0535,80.2209,5.9835,79.9821,27.53,15.2,2.01,1.11,15.7,10.86,6.19,170.45,49.3,33.87,299.0,50964.55,591.6,169.35,51725.5,0.985,0.011,0.003,4.93,3.39,1,1,0
