boat_type_MDBT,boat_type_NMTR,boat_type_OBFR,boat_type_TKBO,engine_hp,fuel_type_kerosene,fuel_type_none,fuel_type_petrol,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,total_hours,region_North Western,region_Northern,region_Southern,region_Western,is_multi_day,has_engine
True,False,False,False,147,False,False,False,10,2000,1000,24.076,4,8,107.38,11.4,0.45,35.9,False,True,False,False,1,1
False,False,False,False,371,False,False,False,19,10000,30000,18.52,17,10,642.39,26.1,0.98,208.6,False,False,False,False,1,1
False,False,True,False,66,False,False,True,5,500,200,37.04,2,4,73.17,7.1,2.2,16.0,False,False,True,False,1,1
False,False,False,False,407,False,False,False,13,10000,30000,18.52,19,4,163.25,27.5,1.25,137.9,False,True,False,False,1,1
False,False,True,False,47,False,False,True,5,500,200,37.04,1,6,95.15,11.5,1.64,11.5,False,False,False,False,0,1
False,False,True,False,46,False,False,True,3,500,200,37.04,1,9,16.01,7.4,0.88,10.3,False,False,False,True,0,1
False,False,True,False,47,False,False,True,3,500,200,37.04,1,8,44.71,15.6,1.62,9.8,False,True,False,False,0,1
False,False,False,True,20,True,False,False,4,300,100,14.816,1,7,7.48,19.4,1.47,7.5,False,True,False,False,0,1
False,False,False,False,212,False,False,False,16,10000,30000,18.52,41,7,342.68,25.4,1.3,339.6,False,False,False,True,1,1
True,False,False,False,135,False,False,False,7,2000,1000,24.076,4,2,24.77,17.7,0.71,33.5,False,False,True,False,1,1
True,False,False,False,61,False,False,False,8,2000,1000,24.076,5,12,154.15,29.7,1.31,58.1,True,False,False,False,1,1
False,False,False,False,216,False,False,False,12,10000,30000,18.52,32,5,63.17,9.9,1.26,244.6,True,False,False,False,1,1
False,False,False,False,337,False,False,False,13,10000,30000,18.52,13,1,523.81,9.1,2.43,155.9,False,False,False,True,1,1
False,False,False,False,266,False,False,False,12,10000,30000,18.52,26,10,364.18,22.6,1.56,248.8,False,False,False,True,1,1
False,False,True,False,32,False,False,True,4,500,200,37.04,2,11,83.83,13.4,1.49,23.3,False,False,False,True,1,1
False,False,False,True,23,True,False,False,3,300,100,14.816,1,5,38.06,5.7,2.12,12.4,False,False,False,True,0,1
False,False,True,False,67,False,False,True,5,500,200,37.04,2,2,34.45,19.3,0.65,20.5,False,False,False,True,1,1
False,False,True,False,65,False,False,True,6,500,200,37.04,1,10,28.51,5.9,1.91,10.1,False,False,False,True,0,1
False,False,True,False,37,False,False,True,3,500,200,37.04,2,10,84.55,7.4,1.31,19.5,False,False,False,True,1,1
False,False,True,False,28,False,False,True,5,500,200,37.04,1,4,64.24,22.3,1.05,13.3,False,True,False,False,0,1
False,False,True,False,51,False,False,True,3,500,200,37.04,1,2,34.12,11.5,0.57,8.5,False,False,False,False,0,1
False,False,False,False,317,False,False,False,18,10000,30000,18.52,45,11,687.33,16.7,1.26,379.7,False,False,False,True,1,1
False,False,False,True,16,True,False,False,4,300,100,14.816,1,2,31.06,20.8,0.54,10.5,True,False,False,False,0,1
False,False,False,True,12,True,False,False,3,300,100,14.816,1,2,23.97,9.3,1.92,9.9,False,False,False,True,0,1
False,False,False,True,22,True,False,False,4,300,100,14.816,1,11,31.1,11.1,1.31,10.8,False,False,True,False,0,1
False,False,False,True,19,True,False,False,4,300,100,14.816,1,1,9.06,17.0,0.59,7.2,False,False,True,False,0,1
False,False,False,False,221,False,False,False,19,10000,30000,18.52,11,12,738.89,23.8,1.89,160.4,False,False,True,False,1,1
False,False,False,False,491,False,False,False,14,10000,30000,18.52,39,8,727.27,7.1,1.5,424.0,False,False,False,False,1,1
True,False,False,False,91,False,False,False,7,2000,1000,24.076,1,12,131.44,18.9,0.34,19.2,False,False,True,False,0,1
False,False,True,False,30,False,False,True,6,500,200,37.04,1,1,87.53,27.2,2.03,13.8,True,False,False,False,0,1
False,False,False,False,315,False,False,False,15,10000,30000,18.52,45,7,209.9,12.5,1.01,393.9,False,False,False,True,1,1
False,False,True,False,45,False,False,True,4,500,200,37.04,1,4,25.48,6.8,1.14,10.0,False,False,False,False,0,1
False,False,False,True,27,True,False,False,3,300,100,14.816,1,8,44.79,20.7,1.54,14.0,False,False,False,True,0,1
False,False,True,False,47,False,False,True,5,500,200,37.04,2,12,69.84,8.8,0.42,18.1,False,False,False,True,1,1
False,False,True,False,87,False,False,True,6,500,200,37.04,2,12,35.92,5.6,1.24,14.1,False,False,False,True,1,1
False,False,False,True,29,True,False,False,2,300,100,14.816,1,10,34.3,15.5,1.35,10.8,True,False,False,False,0,1
True,False,False,False,132,False,False,False,8,2000,1000,24.076,1,6,31.23,13.4,1.28,8.8,False,False,False,True,0,1
False,False,True,False,74,False,False,True,3,500,200,37.04,1,7,42.94,7.7,1.05,9.9,False,False,False,True,0,1
False,False,True,False,40,False,False,True,4,500,200,37.04,2,1,43.36,6.9,1.94,16.8,False,False,False,True,1,1
True,False,False,False,137,False,False,False,6,2000,1000,24.076,1,1,153.22,11.6,0.6,22.6,False,True,False,False,0,1
False,False,True,False,37,False,False,True,6,500,200,37.04,2,8,41.24,28.1,2.04,15.7,False,False,True,False,1,1
False,False,True,False,25,False,False,True,6,500,200,37.04,2,1,79.09,25.0,1.32,16.7,True,False,False,False,1,1
False,False,False,True,22,True,False,False,2,300,100,14.816,1,10,47.59,5.1,1.35,13.3,False,False,False,True,0,1
False,False,True,False,83,False,False,True,6,500,200,37.04,1,6,53.35,28.0,0.33,11.6,False,True,False,False,0,1
False,False,False,False,270,False,False,False,15,10000,30000,18.52,20,8,256.62,11.1,0.53,219.4,False,False,False,True,1,1
False,False,True,False,69,False,False,True,6,500,200,37.04,1,11,46.33,19.9,1.47,11.2,False,False,False,True,0,1
True,False,False,False,86,False,False,False,10,2000,1000,24.076,5,2,159.83,9.2,1.14,52.1,True,False,False,False,1,1
False,False,False,True,19,True,False,False,4,300,100,14.816,1,10,16.85,16.7,2.01,9.1,True,False,False,False,0,1
True,False,False,False,71,False,False,False,6,2000,1000,24.076,4,9,75.15,9.0,1.92,32.3,False,False,True,False,1,1
False,False,False,False,282,False,False,False,15,10000,30000,18.52,22,4,617.36,16.4,1.3,208.8,False,True,False,False,1,1
False,False,False,True,26,True,False,False,3,300,100,14.816,1,1,11.08,20.5,0.37,10.1,False,False,False,True,0,1
True,False,False,False,116,False,False,False,10,2000,1000,24.076,3,3,33.87,27.1,2.32,28.2,False,False,False,True,1,1
True,False,False,False,60,False,False,False,9,2000,1000,24.076,1,6,54.17,11.9,0.86,10.9,False,False,False,True,0,1
False,False,True,False,65,False,False,True,4,500,200,37.04,2,2,38.07,6.5,1.27,20.1,False,True,False,False,1,1
False,False,False,False,234,False,False,False,20,10000,30000,18.52,15,3,167.11,26.1,2.46,112.5,True,False,False,False,1,1
True,False,False,False,122,False,False,False,6,2000,1000,24.076,3,3,70.56,25.9,1.09,25.4,False,False,False,True,1,1
False,False,True,False,65,False,False,True,6,500,200,37.04,1,7,77.78,27.9,1.78,12.4,False,False,True,False,0,1
False,False,True,False,68,False,False,True,6,500,200,37.04,1,11,15.35,9.9,0.76,9.9,True,False,False,False,0,1
False,False,True,False,48,False,False,True,6,500,200,37.04,2,12,65.47,9.6,1.35,17.8,False,False,False,False,1,1
False,False,True,False,48,False,False,True,4,500,200,37.04,1,7,70.55,28.2,1.57,13.4,False,False,False,False,0,1
False,False,False,False,458,False,False,False,15,10000,30000,18.52,39,12,679.67,29.9,1.4,455.9,False,False,False,True,1,1
False,False,False,True,24,True,False,False,2,300,100,14.816,1,2,23.95,11.3,2.41,11.4,False,False,False,True,0,1
False,False,False,True,29,True,False,False,3,300,100,14.816,1,6,10.4,21.4,1.27,8.8,False,True,False,False,0,1
True,False,False,False,71,False,False,False,7,2000,1000,24.076,4,11,62.43,5.6,0.54,44.1,False,False,False,False,1,1
False,False,False,True,22,True,False,False,2,300,100,14.816,1,1,34.81,25.1,2.38,12.9,False,True,False,False,0,1
False,False,True,False,76,False,False,True,4,500,200,37.04,1,11,79.57,20.0,1.37,12.1,False,False,False,False,0,1
True,False,False,False,128,False,False,False,6,2000,1000,24.076,4,11,104.97,10.0,1.2,38.2,False,False,False,True,1,1
True,False,False,False,87,False,False,False,8,2000,1000,24.076,5,3,17.63,10.5,1.87,41.1,False,False,False,True,1,1
False,False,True,False,61,False,False,True,4,500,200,37.04,2,10,41.99,25.6,0.87,22.2,False,False,False,True,1,1
False,False,True,False,42,False,False,True,4,500,200,37.04,2,5,15.86,10.7,0.66,16.3,True,False,False,False,1,1
True,False,False,False,132,False,False,False,10,2000,1000,24.076,1,1,158.03,12.8,0.51,19.8,False,False,False,True,0,1
False,False,True,False,55,False,False,True,5,500,200,37.04,1,3,18.17,20.4,2.25,10.3,False,False,False,True,0,1
False,False,True,False,60,False,False,True,3,500,200,37.04,1,6,7.91,20.5,1.4,7.2,False,True,False,False,0,1
False,False,True,False,88,False,False,True,6,500,200,37.04,1,10,75.42,8.4,2.36,13.8,False,False,True,False,0,1
True,False,False,False,108,False,False,False,10,2000,1000,24.076,4,4,131.19,28.7,0.64,41.2,False,False,False,True,1,1
True,False,False,False,74,False,False,False,7,2000,1000,24.076,2,3,83.9,22.3,1.11,23.7,False,False,False,True,1,1
False,False,False,False,255,False,False,False,16,10000,30000,18.52,15,2,582.87,17.7,0.39,164.6,False,False,False,True,1,1
False,False,True,False,85,False,False,True,4,500,200,37.04,2,2,78.87,14.5,1.93,21.1,False,False,True,False,1,1
False,False,False,True,15,True,False,False,3,300,100,14.816,1,5,33.11,19.5,1.83,11.0,False,False,True,False,0,1
True,False,False,False,146,False,False,False,7,2000,1000,24.076,3,2,159.15,16.4,2.18,42.6,False,True,False,False,1,1
False,False,False,True,19,True,False,False,3,300,100,14.816,1,12,19.58,22.2,1.05,10.8,False,False,False,True,0,1
False,False,False,False,286,False,False,False,14,10000,30000,18.52,18,9,182.87,17.9,1.98,129.2,False,False,False,True,1,1
False,False,True,False,32,False,False,True,5,500,200,37.04,2,10,24.08,22.5,1.89,15.3,False,False,False,False,1,1
True,False,False,False,63,False,False,False,9,2000,1000,24.076,2,6,26.97,26.4,1.6,20.1,False,True,False,False,1,1
False,False,True,False,80,False,False,True,4,500,200,37.04,2,3,79.52,28.9,1.28,22.8,False,False,True,False,1,1
True,False,False,False,135,False,False,False,8,2000,1000,24.076,2,12,103.48,16.6,0.7,28.3,False,False,False,True,1,1
False,False,True,False,59,False,False,True,4,500,200,37.04,1,1,91.79,23.2,1.76,12.9,False,False,False,True,0,1
False,False,True,False,31,False,False,True,5,500,200,37.04,1,7,56.42,27.2,2.29,10.9,False,False,True,False,0,1
False,False,True,False,79,False,False,True,3,500,200,37.04,2,8,8.01,6.3,1.56,14.1,True,False,False,False,1,1
True,False,False,False,66,False,False,False,10,2000,1000,24.076,2,5,44.5,14.1,1.42,16.2,False,False,True,False,1,1
False,False,False,True,15,True,False,False,3,300,100,14.816,1,7,24.91,5.6,1.78,9.7,False,True,False,False,0,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,5,4.69,6.2,0.73,7.9,False,True,False,False,0,0
False,False,False,False,283,False,False,False,17,10000,30000,18.52,28,9,781.08,20.4,1.44,297.6,False,False,False,True,1,1
False,False,True,False,32,False,False,True,6,500,200,37.04,2,3,54.82,20.6,2.25,21.1,False,False,True,False,1,1
False,False,True,False,34,False,False,True,5,500,200,37.04,2,5,90.91,23.1,1.99,19.0,False,False,True,False,1,1
False,False,True,False,53,False,False,True,3,500,200,37.04,2,5,55.14,11.3,1.41,15.1,False,False,False,True,1,1
True,False,False,False,118,False,False,False,9,2000,1000,24.076,1,12,18.32,16.2,2.33,8.5,False,False,True,False,0,1
False,False,True,False,86,False,False,True,5,500,200,37.04,2,9,57.69,27.1,1.7,18.9,False,False,True,False,1,1
False,False,True,False,86,False,False,True,6,500,200,37.04,2,12,48.64,12.9,1.05,16.7,False,False,False,False,1,1
False,False,True,False,45,False,False,True,3,500,200,37.04,1,4,27.25,23.6,0.91,10.1,False,False,False,True,0,1
False,False,True,False,46,False,False,True,5,500,200,37.04,1,4,22.47,26.2,1.37,7.9,False,False,False,False,0,1
False,False,False,True,27,True,False,False,4,300,100,14.816,1,3,23.12,27.2,1.68,10.7,False,False,True,False,0,1
True,False,False,False,84,False,False,False,8,2000,1000,24.076,3,6,124.88,23.6,0.58,40.1,False,True,False,False,1,1
True,False,False,False,115,False,False,False,8,2000,1000,24.076,4,8,145.42,17.9,1.77,48.5,False,False,True,False,1,1
True,False,False,False,80,False,False,False,7,2000,1000,24.076,4,12,111.81,8.7,1.29,43.1,False,False,False,True,1,1
False,False,False,True,18,True,False,False,4,300,100,14.816,1,3,20.44,24.7,0.37,11.3,False,False,False,True,0,1
False,False,True,False,45,False,False,True,5,500,200,37.04,2,6,94.85,22.1,1.66,18.3,False,True,False,False,1,1
False,False,False,True,22,True,False,False,4,300,100,14.816,1,7,44.42,6.5,0.86,12.0,False,False,False,False,0,1
False,False,True,False,34,False,False,True,5,500,200,37.04,2,5,82.71,21.3,1.83,18.2,False,False,True,False,1,1
True,False,False,False,150,False,False,False,9,2000,1000,24.076,1,10,118.97,17.2,2.29,17.8,False,False,False,False,0,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,11,7.97,11.5,1.4,12.6,True,False,False,False,0,0
False,False,False,True,20,True,False,False,2,300,100,14.816,1,3,41.66,10.9,0.64,14.0,False,False,False,True,0,1
False,False,False,True,19,True,False,False,2,300,100,14.816,1,2,18.77,23.6,0.68,11.9,False,False,False,True,0,1
False,False,True,False,26,False,False,True,4,500,200,37.04,2,5,95.7,17.3,1.81,22.6,False,False,True,False,1,1
False,False,True,False,32,False,False,True,5,500,200,37.04,1,2,72.95,21.1,0.92,13.2,False,False,True,False,0,1
True,False,False,False,116,False,False,False,7,2000,1000,24.076,2,12,44.97,24.0,1.32,19.2,False,True,False,False,1,1
False,False,False,True,24,True,False,False,4,300,100,14.816,1,6,28.71,11.9,1.18,12.3,False,True,False,False,0,1
False,False,True,False,89,False,False,True,4,500,200,37.04,2,9,35.92,14.7,0.38,14.9,False,False,False,True,1,1
False,False,False,False,221,False,False,False,14,10000,30000,18.52,32,11,216.54,16.8,2.33,328.5,False,False,False,True,1,1
False,False,True,False,39,False,False,True,6,500,200,37.04,2,9,14.72,28.8,1.61,15.9,False,False,True,False,1,1
False,False,True,False,62,False,False,True,4,500,200,37.04,2,11,61.93,16.2,1.38,22.3,False,False,False,True,1,1
False,False,False,False,435,False,False,False,15,10000,30000,18.52,21,6,269.03,26.8,0.36,205.0,False,False,True,False,1,1
True,False,False,False,129,False,False,False,10,2000,1000,24.076,5,12,132.01,20.0,0.41,42.3,False,False,False,True,1,1
False,False,True,False,38,False,False,True,6,500,200,37.04,1,5,20.46,18.5,2.02,9.3,False,False,False,True,0,1
False,False,False,False,488,False,False,False,15,10000,30000,18.52,44,4,526.12,25.4,0.52,483.9,False,False,True,False,1,1
False,False,True,False,40,False,False,True,4,500,200,37.04,2,4,81.43,15.7,1.21,23.3,False,False,False,False,1,1
False,False,False,False,302,False,False,False,18,10000,30000,18.52,26,12,529.85,5.9,1.45,291.8,True,False,False,False,1,1
False,False,False,True,11,True,False,False,4,300,100,14.816,1,10,18.47,14.4,0.74,11.2,False,False,False,False,0,1
True,False,False,False,100,False,False,False,6,2000,1000,24.076,5,7,26.54,5.7,2.37,36.6,True,False,False,False,1,1
False,False,True,False,42,False,False,True,5,500,200,37.04,2,7,16.5,5.1,0.67,16.5,False,False,False,True,1,1
True,False,False,False,88,False,False,False,7,2000,1000,24.076,4,9,149.51,24.5,0.53,46.6,True,False,False,False,1,1
False,False,True,False,63,False,False,True,4,500,200,37.04,2,7,57.11,22.4,2.04,18.1,False,False,False,True,1,1
True,False,False,False,80,False,False,False,9,2000,1000,24.076,4,6,143.39,10.3,2.07,37.8,False,False,False,True,1,1
True,False,False,False,62,False,False,False,8,2000,1000,24.076,1,6,58.68,13.7,2.39,13.1,False,False,False,True,0,1
False,False,True,False,39,False,False,True,5,500,200,37.04,2,5,81.73,14.7,0.69,20.2,False,False,True,False,1,1
True,False,False,False,92,False,False,False,7,2000,1000,24.076,1,12,54.71,5.8,1.45,12.7,False,False,True,False,0,1
False,False,False,False,454,False,False,False,13,10000,30000,18.52,25,5,164.73,7.2,1.7,231.4,False,True,False,False,1,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,7,8.72,13.5,2.27,12.7,True,False,False,False,0,0
False,False,False,False,393,False,False,False,20,10000,30000,18.52,35,6,778.02,13.7,1.04,407.4,False,False,True,False,1,1
True,False,False,False,61,False,False,False,9,2000,1000,24.076,2,4,148.49,22.8,2.16,28.5,False,False,True,False,1,1
False,False,False,True,20,True,False,False,3,300,100,14.816,1,10,35.11,11.4,0.94,12.1,False,False,False,False,0,1
True,False,False,False,133,False,False,False,8,2000,1000,24.076,3,7,19.11,10.8,1.08,23.5,False,False,False,False,1,1
False,False,True,False,90,False,False,True,5,500,200,37.04,1,2,88.47,14.9,1.13,11.1,False,False,True,False,0,1
True,False,False,False,114,False,False,False,6,2000,1000,24.076,3,2,71.03,15.1,0.66,33.6,False,False,True,False,1,1
False,False,True,False,69,False,False,True,3,500,200,37.04,1,2,49.9,18.6,1.27,12.3,False,False,False,False,0,1
False,False,True,False,87,False,False,True,3,500,200,37.04,2,1,11.43,20.8,1.13,20.1,True,False,False,False,1,1
False,False,True,False,65,False,False,True,3,500,200,37.04,1,4,90.24,12.8,1.87,12.0,False,False,True,False,0,1
False,False,False,True,19,True,False,False,4,300,100,14.816,1,7,47.74,21.4,0.91,14.4,False,True,False,False,0,1
False,True,False,False,0,False,True,False,2,50,30,5.556,1,5,8.16,6.1,1.35,12.1,False,False,False,True,0,0
True,False,False,False,81,False,False,False,9,2000,1000,24.076,1,10,101.58,12.7,1.19,15.1,False,False,True,False,0,1
False,False,False,True,16,True,False,False,3,300,100,14.816,1,2,38.8,13.5,0.53,11.8,False,False,False,True,0,1
False,False,False,False,480,False,False,False,20,10000,30000,18.52,28,10,495.18,9.2,2.21,297.9,True,False,False,False,1,1
False,False,False,False,235,False,False,False,13,10000,30000,18.52,14,11,436.57,7.8,0.35,184.6,False,True,False,False,1,1
False,False,True,False,69,False,False,True,5,500,200,37.04,1,9,86.29,8.9,2.14,14.1,False,False,False,True,0,1
False,False,True,False,87,False,False,True,4,500,200,37.04,1,7,22.46,7.1,2.22,8.3,True,False,False,False,0,1
True,False,False,False,74,False,False,False,6,2000,1000,24.076,1,4,143.73,7.7,0.46,19.6,False,False,False,True,0,1
True,False,False,False,62,False,False,False,8,2000,1000,24.076,1,8,121.93,8.9,1.11,19.6,False,False,True,False,0,1
True,False,False,False,97,False,False,False,10,2000,1000,24.076,5,6,21.21,29.1,1.7,39.9,False,False,False,False,1,1
False,False,False,True,28,True,False,False,4,300,100,14.816,1,4,44.69,26.0,0.68,14.0,False,False,False,True,0,1
False,False,True,False,90,False,False,True,4,500,200,37.04,2,7,34.37,29.6,0.61,15.7,False,False,True,False,1,1
True,False,False,False,143,False,False,False,9,2000,1000,24.076,5,4,30.14,12.3,0.6,48.1,True,False,False,False,1,1
