boat_type,engine_hp,fuel_type,crew_size,ice_capacity_kg,water_capacity_L,avg_speed_kmh,trip_days,trip_month,distance_km,wind_kph,wave_height_m,weather_factor,region,is_multi_day,has_engine,is_deep_sea,fuel_cost_lkr,ice_cost_lkr,water_cost_lkr,total_base_cost_lkr
TKBO,85,Diesel,2,300,150,13,4,5,109.13242353417111,20.060134029128086,0.9099962652283475,0.880128309982485,East,True,True,True,54951.989054044774,3600.0,750.0,59301.989054044774
IMUL,75,Diesel,2,200,100,12,3,9,204.1707593949834,6.4052706313036865,2.5003236294194564,1.4893390823720647,North,True,True,True,166293.47188372855,2400.0,500.0,169193.47188372855
MDBT,120,Diesel,5,800,500,15,2,4,228.8709013573307,10.820515638389223,1.7901355554469123,1.3276935118786586,North,True,True,True,212709.2875529639,9600.0,2500.0,224809.2875529639
IMUL,75,Diesel,3,200,100,12,1,2,21.75761525534904,22.3549253673533,0.8158421883389493,0.9530948668731757,East,False,True,False,11340.585930228337,1920.0,350.0,13610.585930228337
NMTR,0,None,5,100,30,8,2,1,28.772169739869167,37.401140218163405,0.8760925490736386,0.8299538920106851,East,True,False,False,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,6,200,100,12,5,7,250.04267517722585,15.221237735750108,1.3572073174615986,1.3974876704668087,North,True,True,True,191095.38199648215,2400.0,500.0,193995.38199648215
TKBO,85,Diesel,2,300,150,13,6,10,224.00432169451315,5.993233919138393,1.3919620514780038,1.4746133519542537,East,True,True,True,188981.0186359424,3600.0,750.0,193331.0186359424
OBFR,40,Diesel,3,150,50,10,3,6,427.87051652944467,25.377536832113343,1.8820184429075344,1.13361958356215,West,True,True,True,169764.8388683209,1800.0,250.0,171814.8388683209
NMTR,0,None,4,100,30,8,3,1,413.8316609936685,34.88076001544938,2.950797606378097,1.0638702660730721,South,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,2,100,30,8,1,12,310.35951816056064,22.033103004156978,0.8402149875383892,1.3837501177038463,West,False,False,True,0.0,960.0,105.0,1065.0
TKBO,85,Diesel,2,300,150,13,5,5,322.76819142069974,13.743140827662643,1.059871734422437,1.0085723368266897,North,True,True,True,186243.62124935302,3600.0,750.0,190593.62124935302
MDBT,120,Diesel,4,800,500,15,1,10,148.9137668558352,14.75043510804709,2.322910482008063,1.3459019460211898,South,False,True,True,140296.33002043006,7680.0,1750.0,149726.33002043006
TKBO,85,Diesel,2,300,150,13,1,8,204.9748855337671,26.021526176422004,1.6498466622049888,1.159105554272916,West,False,True,True,135927.4801381188,2880.0,525.0,139332.4801381188
MDBT,120,Diesel,3,800,500,15,5,5,227.96711791933285,16.091648548998947,1.739641291048924,1.111796688195715,South,True,True,True,177417.1607041654,9600.0,2500.0,189517.1607041654
TKBO,85,Diesel,5,300,150,13,4,4,415.3630315024157,37.82809031984512,2.1365151867502568,1.4369853510731663,East,True,True,True,341478.84810534277,3600.0,750.0,345828.84810534277
MDBT,120,Diesel,3,800,500,15,6,1,482.1681174450115,33.10713049447929,2.928228557743158,1.3077459971887058,South,True,True,True,441387.3978925093,9600.0,2500.0,453487.3978925093
TKBO,85,Diesel,3,300,150,13,7,10,401.43581220740896,31.000578934832525,1.77732030809383,0.8732013726329504,West,True,True,True,200546.06714894422,3600.0,750.0,204896.06714894422
IMUL,75,Diesel,6,200,100,12,6,9,232.3724702089039,28.050045584097553,2.748484910538195,1.2458313605381226,North,True,True,True,158318.62304560482,2400.0,500.0,161218.62304560482
TKBO,85,Diesel,6,300,150,13,2,12,73.07094642483338,26.043015064352964,1.88688812197592,1.2832390181324447,West,True,True,False,53645.8233450057,3600.0,750.0,57995.8233450057
NMTR,0,None,4,100,30,8,3,6,108.22679044962746,38.59272352282184,2.200901636269651,0.8959656893150402,South,True,False,True,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,3,200,100,12,6,2,184.65680631546937,29.4705635166803,2.7850873807016723,0.9537686879683697,South,True,True,True,96315.55931152673,2400.0,500.0,99215.55931152673
IMUL,75,Diesel,2,200,100,12,3,12,353.7489593207604,10.485012445212119,1.1812116024348476,1.4830577446207003,West,True,True,True,286907.1044066537,2400.0,500.0,289807.1044066537
MDBT,120,Diesel,3,800,500,15,3,1,57.12452717174603,22.04495867776505,2.784497644275571,1.0608065514952327,East,True,True,False,42418.65087239894,9600.0,2500.0,54518.65087239894
IMUL,75,Diesel,4,200,100,12,6,1,314.01597460751316,22.673587676779036,1.4159497220389392,1.2253494142619925,East,True,True,True,210426.17452184175,2400.0,500.0,213326.17452184175
OBFR,40,Diesel,6,150,50,10,3,7,260.81674340028803,7.762444267169268,1.7807551373517503,0.8654767831619631,East,True,True,True,79005.79262550116,1800.0,250.0,81055.79262550116
TKBO,85,Diesel,2,300,150,13,6,6,42.23622889549597,25.842727385969297,1.9137987679539685,0.921920936004996,South,True,True,False,22277.294122702748,3600.0,750.0,26627.294122702748
TKBO,85,Diesel,4,300,150,13,1,3,229.0950419007118,13.729318618788252,2.5092382144445935,1.4850420983913963,West,False,True,True,194642.682831156,2880.0,525.0,198047.682831156
TKBO,85,Diesel,3,300,150,13,7,2,385.6393981628726,18.199130529369157,2.01379335696538,0.9144675827392686,East,True,True,True,201759.19548748265,3600.0,750.0,206109.19548748265
OBFR,40,Diesel,3,150,50,10,2,2,191.6256375959355,37.26603250859382,2.768409556794285,1.1736429225889116,South,True,True,True,78715.02567287008,1800.0,250.0,80765.02567287008
IMUL,75,Diesel,3,200,100,12,7,9,241.20195195122716,20.224946767151657,1.242312306335052,1.4992843948157009,North,True,True,True,197766.5826497601,2400.0,500.0,200666.5826497601
MDBT,120,Diesel,3,800,500,15,1,11,417.9524067188346,10.378081115053615,1.4126764471617395,0.952167037021104,North,False,True,True,278572.35330491845,7680.0,1750.0,288002.35330491845
MDBT,120,Diesel,2,800,500,15,4,9,444.8911235215825,35.682009786034776,1.0304753798599342,1.0743497535141675,West,True,True,True,334578.06822723727,9600.0,2500.0,346678.06822723727
IMUL,75,Diesel,5,200,100,12,6,10,241.7884510474906,26.713608915503105,1.0985786976245178,1.0913134630009176,South,True,True,True,144302.26115498858,2400.0,500.0,147202.26115498858
TKBO,85,Diesel,5,300,150,13,3,11,491.62668178575336,14.012956197388474,0.9277712690082158,1.155104948823463,East,True,True,True,324893.1209587568,3600.0,750.0,329243.1209587568
IMUL,75,Diesel,3,200,100,12,3,10,294.2065605001396,23.5551247946182,2.2468008463506655,0.9059512389005975,West,True,True,True,145762.3113941012,2400.0,500.0,148662.3113941012
TKBO,85,Diesel,4,300,150,13,6,12,339.05350128163553,17.997408776495533,0.7285007568069433,0.8742060894083967,South,True,True,True,169576.50778471906,3600.0,750.0,173926.50778471906
TKBO,85,Diesel,5,300,150,13,2,6,418.22465865999214,5.193176552599698,1.6932464624775334,0.8492022019396261,East,True,True,True,203190.9558831834,3600.0,750.0,207540.9558831834
TKBO,85,Diesel,5,300,150,13,7,12,403.02000195317254,26.26859920969879,1.7456436753009925,1.264315187450395,East,True,True,True,291518.138502723,3600.0,750.0,295868.138502723
NMTR,0,None,3,100,30,8,3,9,484.79988078544807,7.275526033226876,2.2204556963864617,1.1625191271769546,North,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,4,100,30,8,4,7,41.29299992447477,29.43724306352073,2.3172844528320726,1.1249623783688927,West,True,False,False,0.0,1200.0,150.0,1350.0
IMUL,75,Diesel,5,200,100,12,5,8,50.984023637420236,11.289481467341584,1.9714883879034677,1.1381056469539121,West,True,True,False,31732.534097129523,2400.0,500.0,34632.53409712952
MDBT,120,Diesel,4,800,500,15,3,8,134.79230222839888,36.63037976466289,2.9709615421750257,0.9888307484591764,West,True,True,True,93300.74116933023,9600.0,2500.0,105400.74116933023
OBFR,40,Diesel,2,150,50,10,3,2,53.995082561281734,23.656121220810878,1.2340687267923092,1.4702120804601382,West,True,True,False,27784.47793346363,1800.0,250.0,29834.47793346363
OBFR,40,Diesel,2,150,50,10,1,9,441.6840950646014,15.851320463026186,2.434680805400495,1.2779214138746209,West,False,True,True,197553.14713781077,1440.0,175.0,199168.14713781077
NMTR,0,None,6,100,30,8,1,1,471.8745207991548,39.3954017214132,2.047009345683608,1.314032214340977,West,False,False,True,0.0,960.0,105.0,1065.0
NMTR,0,None,2,100,30,8,1,8,154.47923737128517,23.199990909940286,2.377268888074503,1.188765765125037,West,False,False,True,0.0,960.0,105.0,1065.0
IMUL,75,Diesel,5,200,100,12,1,12,384.8363158737362,33.20564613675458,2.6625188014369603,1.4795666053004464,West,False,True,True,311385.6820558937,1920.0,350.0,313655.6820558937
NMTR,0,None,5,100,30,8,7,9,146.221189909908,9.505359877106176,2.6032733858616592,1.368974500010733,North,True,False,True,0.0,1200.0,150.0,1350.0
NMTR,0,None,3,100,30,8,1,5,395.73074617555613,11.915157812242668,1.2711913616586146,1.1749926315787083,East,False,False,True,0.0,960.0,105.0,1065.0
NMTR,0,None,5,100,30,8,7,5,90.1705514888587,7.9277941312940605,2.3455684841743927,0.9289311214966781,East,True,False,False,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,3,300,150,13,7,7,61.34981183514165,10.582711445718214,2.968092788975186,1.3307446632358126,East,True,True,False,46708.03475060668,3600.0,750.0,51058.03475060668
OBFR,40,Diesel,3,150,50,10,4,2,450.63960242197896,33.741539173687954,1.2969324200309746,0.9814153296275554,East,True,True,True,154792.61488396893,1800.0,250.0,156842.61488396893
TKBO,85,Diesel,4,300,150,13,3,11,198.39266684272778,37.8101978870041,1.9503864342662358,1.4402656040234454,East,True,True,True,163475.18251511327,3600.0,750.0,167825.18251511327
MDBT,120,Diesel,6,800,500,15,5,7,460.6061401961564,20.83232035551471,2.3655219180000326,1.4368989813580486,North,True,True,True,463291.1455585838,9600.0,2500.0,475391.1455585838
IMUL,75,Diesel,2,200,100,12,6,7,57.993418815424214,30.378674956991006,1.4436803505214963,1.23883845154508,West,True,True,False,39289.94844966705,2400.0,500.0,42189.94844966705
IMUL,75,Diesel,4,200,100,12,6,5,477.7464362567174,8.723657258769279,1.8917381470724741,1.267586704203627,South,True,True,True,331179.31359826284,2400.0,500.0,334079.31359826284
IMUL,75,Diesel,2,200,100,12,1,11,51.526786954388726,13.462076896065605,0.8778580210102336,1.1407408751607133,South,False,True,False,32144.608149373682,1920.0,350.0,34414.608149373686
NMTR,0,None,3,100,30,8,6,8,245.15000134594385,30.778488228693025,1.9634871508413587,0.9762419504766245,East,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,2,800,500,15,6,3,363.0864227201663,30.640947947861136,2.2193325156244867,1.226056599029658,North,True,True,True,311615.15321589226,9600.0,2500.0,323715.15321589226
OBFR,40,Diesel,6,150,50,10,4,1,231.98224163566186,23.850387362112084,1.7027915189100533,0.9222083639241219,North,True,True,True,74877.58723139591,1800.0,250.0,76927.58723139591
NMTR,0,None,3,100,30,8,2,11,412.2877687890211,22.982681721903656,1.3710712206591822,1.2095652239494006,West,True,False,True,0.0,1200.0,150.0,1350.0
TKBO,85,Diesel,4,300,150,13,7,4,69.34310053343503,24.77566772164957,0.8371611175338013,1.1723098276006065,North,True,True,False,46508.17398829562,3600.0,750.0,50858.17398829562
OBFR,40,Diesel,6,150,50,10,1,1,297.0745896645702,24.310848563843862,2.6760554713285014,1.355010620042336,West,False,True,True,140888.72837907413,1440.0,175.0,142503.72837907413
NMTR,0,None,2,100,30,8,1,9,147.36129923814917,27.9903411403714,0.9856190022413185,1.3158715233348406,South,False,False,True,0.0,960.0,105.0,1065.0
OBFR,40,Diesel,2,150,50,10,4,2,353.3198181609366,24.20826792932842,2.6708354687335385,1.425425372708754,South,True,True,True,176270.8617206048,1800.0,250.0,178320.8617206048
MDBT,120,Diesel,4,800,500,15,4,12,495.61601845828585,7.2329567416534335,2.398938981001047,1.3251322176319182,North,True,True,True,459729.72754347103,9600.0,2500.0,471829.72754347103
OBFR,40,Diesel,4,150,50,10,3,2,355.3617410835535,36.71504167199042,2.151092250150429,0.9798546929460191,South,True,True,True,121871.00439296581,1800.0,250.0,123921.00439296581
TKBO,85,Diesel,5,300,150,13,4,10,297.4739602872915,24.7778294749235,1.4494788694106555,0.8675608925145303,South,True,True,True,147649.6930957417,3600.0,750.0,151999.6930957417
NMTR,0,None,4,100,30,8,1,3,473.6236570552241,17.50097827392005,2.11041724019288,0.9948539458521228,West,False,False,True,0.0,960.0,105.0,1065.0
MDBT,120,Diesel,3,800,500,15,6,8,206.27099375703128,26.72067825205922,1.4212083137731724,1.298123728772082,North,True,True,True,187435.6900873802,9600.0,2500.0,199535.6900873802
OBFR,40,Diesel,4,150,50,10,5,3,55.29271776222372,19.647506277739858,2.015205678471107,1.1506108409513502,North,True,True,False,22267.140169007263,1800.0,250.0,24317.140169007263
TKBO,85,Diesel,3,300,150,13,3,10,71.6360900951143,17.624906961579825,2.4639475344018726,1.1748771655466848,North,True,True,False,48151.294092949924,3600.0,750.0,52501.294092949924
MDBT,120,Diesel,3,800,500,15,5,3,460.0473809947559,39.10732357041091,1.743148460894862,1.3183514062965493,South,True,True,True,424552.8781882366,9600.0,2500.0,436652.8781882366
IMUL,75,Diesel,4,200,100,12,1,8,88.42754571263131,12.547528616307778,1.6809043463037119,1.3698054055389275,West,False,True,False,66242.16490702507,1920.0,350.0,68512.16490702507
TKBO,85,Diesel,4,300,150,13,4,2,330.07597438375234,35.13901502714894,0.7176298200526707,1.3554215277539576,East,True,True,True,255959.89276643322,3600.0,750.0,260309.89276643322
TKBO,85,Diesel,4,300,150,13,1,10,88.32558929998044,9.282113251372962,1.8745739285306813,1.2349644477008563,North,False,True,False,62405.75264575316,2880.0,525.0,65810.75264575315
IMUL,75,Diesel,6,200,100,12,1,3,493.15027596983583,37.258161773033905,2.5885099569883825,1.4126187838557798,East,False,True,True,380971.35950707505,1920.0,350.0,383241.35950707505
MDBT,120,Diesel,2,800,500,15,6,10,148.72896581884422,37.41902918007011,0.8379752905390152,1.4259899869238586,East,True,True,True,148460.21121624886,9600.0,2500.0,160560.21121624886
TKBO,85,Diesel,6,300,150,13,2,3,239.1702813910405,33.00877486249182,2.8363409557608956,1.4972776905712213,West,True,True,True,204876.99453057267,3600.0,750.0,209226.99453057267
NMTR,0,None,6,100,30,8,3,4,458.84012623020703,32.368721091959515,1.411805679112916,1.0211645086060344,West,True,False,True,0.0,1200.0,150.0,1350.0
OBFR,40,Diesel,5,150,50,10,7,12,299.2171353790708,34.022432381635994,0.8519938842397965,0.8846345374262129,North,True,True,True,92644.23425112128,1800.0,250.0,94694.23425112128
NMTR,0,None,2,100,30,8,5,3,349.5337356204262,6.917423990353513,1.4752409278796788,1.2563240325901153,South,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,2,800,500,15,4,11,96.43334581266035,18.372783452936172,0.6620698429219805,1.1884348020275666,North,True,True,False,80223.3209678074,9600.0,2500.0,92323.3209678074
TKBO,85,Diesel,6,300,150,13,2,3,372.4697456763969,35.12623737653811,0.8059864211773722,1.4696714126700465,East,True,True,True,313180.617015889,3600.0,750.0,317530.617015889
OBFR,40,Diesel,4,150,50,10,2,8,419.4970706487316,21.204555528071374,2.699627923433966,1.2986521340199588,East,True,True,True,190673.26810458384,1800.0,250.0,192723.26810458384
IMUL,75,Diesel,6,200,100,12,6,3,86.51630632754163,39.69023255103694,1.694797298341429,1.4996771603946437,West,True,True,False,70955.13282873793,2400.0,500.0,73855.13282873793
IMUL,75,Diesel,5,200,100,12,5,6,448.0423876787141,37.8370563840099,2.083379861048357,0.9892352330671867,South,True,True,True,242385.56332775942,2400.0,500.0,245285.56332775942
IMUL,75,Diesel,2,200,100,12,7,2,130.7974409555302,30.511933566168505,1.9770498393899874,1.1693471156926913,South,True,True,True,83643.22439447971,2400.0,500.0,86543.22439447971
OBFR,40,Diesel,3,150,50,10,7,9,374.9234446246454,11.157748887198633,2.036289954932333,1.1695112953462639,East,True,True,True,153467.0211825283,1800.0,250.0,155517.0211825283
IMUL,75,Diesel,4,200,100,12,3,4,262.8973976792613,25.805145770231324,1.2376575548064843,1.0888200440231908,West,True,True,True,156541.8510002351,2400.0,500.0,159441.8510002351
OBFR,40,Diesel,3,150,50,10,2,8,450.1284398226785,27.610724929351655,1.766148010202239,1.2334725966541782,North,True,True,True,194327.38342359065,1800.0,250.0,196377.38342359065
NMTR,0,None,3,100,30,8,4,10,428.26520259755125,13.146860904117219,2.252319365184525,1.2081165266226155,West,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,6,800,500,15,7,8,36.87585854531495,35.84530189529482,2.838447300515054,1.379954502359062,East,True,True,False,35620.90491957428,9600.0,2500.0,47720.90491957428
OBFR,40,Diesel,2,150,50,10,5,6,483.484017719846,39.39409597802629,1.895267851328603,1.421727809204189,East,True,True,True,240583.93565432655,1800.0,250.0,242633.93565432655
NMTR,0,None,6,100,30,8,3,10,467.3025532356544,39.369717610928085,2.88816420597964,1.0936830152015813,West,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,5,800,500,15,4,3,378.2030836309203,20.797248173734243,0.8773542211660788,1.445848853582965,South,True,True,True,382777.1464225158,9600.0,2500.0,394877.1464225158
OBFR,40,Diesel,5,150,50,10,2,12,84.67219306901823,5.825385937343827,2.1297210522232444,0.8341730208086472,West,True,True,False,24720.94067480658,1800.0,250.0,26770.94067480658
TKBO,85,Diesel,4,300,150,13,2,3,50.23721934154422,35.00325409076372,1.2666655240054867,1.4901114359403218,West,True,True,False,42828.01707226253,3600.0,750.0,47178.01707226253
MDBT,120,Diesel,3,800,500,15,2,3,39.77588946040978,33.12911698927202,2.5753510785097538,0.9918169609742665,North,True,True,False,27615.28126327039,9600.0,2500.0,39715.281263270386
TKBO,85,Diesel,2,300,150,13,5,9,335.7094560315129,34.45997133563179,1.9437091000796372,1.4983362074195408,West,True,True,True,287777.26127053343,3600.0,750.0,292127.26127053343
NMTR,0,None,4,100,30,8,3,9,432.3594107770233,39.744546329663336,1.7941892625165345,1.1511692529204307,West,True,False,True,0.0,1200.0,150.0,1350.0
MDBT,120,Diesel,4,800,500,15,4,12,281.6450493197294,10.844667145224841,2.009566288471584,0.8909705255401118,East,True,True,True,175656.20632571902,9600.0,2500.0,187756.20632571902
MDBT,120,Diesel,2,800,500,15,6,5,211.4320728270305,11.56559936116717,2.7633448375462004,1.365015532214536,East,True,True,True,202025.64439204813,9600.0,2500.0,214125.64439204813
TKBO,85,Diesel,3,300,150,13,5,2,491.44413196184206,6.1136107590473685,2.107856306141067,1.0180335794828272,West,True,True,True,286233.1193483483,3600.0,750.0,290583.1193483483
TKBO,85,Diesel,2,300,150,13,2,5,289.5078302085942,21.122276868311396,1.5086327552239263,0.9108942252456914,North,True,True,True,150873.12631418178,3600.0,750.0,155223.12631418178
IMUL,75,Diesel,5,200,100,12,6,3,333.2960663630446,36.264613185776646,0.9577361595101836,1.3326804218746129,North,True,True,True,242909.3747116374,2400.0,500.0,245809.3747116374
IMUL,75,Diesel,4,200,100,12,6,8,496.9772702112371,32.97171729289988,1.6029954752618643,1.1956452261612864,West,True,True,True,324957.7737868073,2400.0,500.0,327857.7737868073
